TF,Target,label
BPTF,CUEDC2,1
BPTF,DAB2,1
BPTF,ETV1,1
BPTF,HIST1H1E,1
BPTF,MAZ,1
BPTF,MEF2C,1
BPTF,NNAT,1
BPTF,NR2F2,1
BPTF,PIM2,1
BPTF,RRM1,1
BPTF,SERTAD3,1
BPTF,SP4,1
BPTF,TGIF1,1
BPTF,ZFP36,1
BRCA1,AKR1B1,1
BRCA1,AURKA,1
BRCA1,BRIP1,1
BRCA1,CDK1,1
BRCA1,CDK4,1
BRCA1,CHEK2,1
BRCA1,CTBP1,1
BRCA1,DCLRE1C,1
BRCA1,E2F4,1
BRCA1,ETS1,1
BRCA1,FANCD2,1
BRCA1,FHL2,1
BRCA1,HDAC1,1
BRCA1,HDAC2,1
BRCA1,JUN,1
BRCA1,JUND,1
BRCA1,KPNA2,1
BRCA1,MED21,1
BRCA1,PCNA,1
BRCA1,POLR2K,1
BRCA1,POU2F1,1
BRCA1,RAD51,1
BRCA1,RBBP4,1
BRCA1,RBBP7,1
BRCA1,RFC1,1
BRCA1,SMAD2,1
BRCA1,SMAD3,1
BRCA1,SMARCA4,1
BRCA1,TOP2A,1
BRCA1,TP53,1
BRCA2,BRCA1,1
BRCA2,BUB1B,1
BRCA2,CDK1,1
BRCA2,FANCD2,1
BRCA2,PLK1,1
BRCA2,SMAD3,1
BRCA2,TP53,1
BRIP1,BRCA1,1
BTF3,MED21,1
BTF3,POLR2B,1
BTG1,CNOT7,1
BTG1,THRB,1
BTG2,CNOT7,1
CBX3,DSN1,1
CBX3,HIST1H1E,1
CBX3,SP100,1
CBX3,TRIM28,1
CDX2,MAPK1,1
CDX2,PAX6,1
CEBPA,ACADVL,1
CEBPA,AEBP1,1
CEBPA,AGT,1
CEBPA,APEH,1
CEBPA,APOA1,1
CEBPA,APOB,1
CEBPA,ASXL1,1
CEBPA,ATF3,1
CEBPA,BCL11B,1
CEBPA,CCNB1,1
CEBPA,CCND1,1
CEBPA,CCS,1
CEBPA,CDK4,1
CEBPA,CDKN1A,1
CEBPA,CDKN3,1
CEBPA,CEBPD,1
CEBPA,COMMD3,1
CEBPA,CREB1,1
CEBPA,CUEDC2,1
CEBPA,DDIT3,1
CEBPA,E2F3,1
CEBPA,E2F4,1
CEBPA,F3,1
CEBPA,FANCB,1
CEBPA,FGA,1
CEBPA,FOSL1,1
CEBPA,FOXP1,1
CEBPA,GATA4,1
CEBPA,GLIS3,1
CEBPA,GPC3,1
CEBPA,HMGCS2,1
CEBPA,HMGN2,1
CEBPA,HMGN3,1
CEBPA,HNF4A,1
CEBPA,HP,1
CEBPA,HPX,1
CEBPA,ID2,1
CEBPA,ID3,1
CEBPA,IQGAP2,1
CEBPA,IVNS1ABP,1
CEBPA,KAT7,1
CEBPA,LAMC1,1
CEBPA,MAF,1
CEBPA,MRPS27,1
CEBPA,NCOA6,1
CEBPA,NFYB,1
CEBPA,NIP7,1
CEBPA,NR1H3,1
CEBPA,NR2F2,1
CEBPA,NR3C1,1
CEBPA,NRIP1,1
CEBPA,NUPR1,1
CEBPA,ORC4,1
CEBPA,PAX6,1
CEBPA,PCNA,1
CEBPA,PDGFA,1
CEBPA,PDGFRA,1
CEBPA,PIM2,1
CEBPA,PITX1,1
CEBPA,POLR2D,1
CEBPA,PREB,1
CEBPA,PSAT1,1
CEBPA,RFC1,1
CEBPA,RUNX1T1,1
CEBPA,SEC14L2,1
CEBPA,STC1,1
CEBPA,TCF4,1
CEBPA,TF,1
CEBPA,TFDP2,1
CEBPA,TFE3,1
CEBPA,TK1,1
CEBPA,TOP2A,1
CEBPA,TP53,1
CEBPA,UHRF1,1
CEBPA,VTN,1
CEBPD,CCND1,1
CEBPD,CEBPA,1
CEBPD,F3,1
CEBPD,HPX,1
CEBPD,TF,1
CEBPZ,NFYB,1
CEBPZ,TP53,1
CHAF1A,BLM,1
CHAF1A,PCNA,1
CHAF1A,TCERG1,1
CHAF1A,TRIM28,1
CNOT7,BTG1,1
CNOT7,BTG2,1
CNOT7,CDK1,1
CNOT7,CDK4,1
COPS2,COPS5,1
COPS2,NIF3L1,1
COPS2,THRB,1
COPS2,TP53,1
COPS5,COPS2,1
COPS5,F2RL1,1
COPS5,HNF4A,1
COPS5,JUN,1
COPS5,JUND,1
COPS5,NCOA1,1
COPS5,SMAD2,1
COPS5,TP53,1
COPS5,UCHL1,1
CREB1,ACY1,1
CREB1,AIMP2,1
CREB1,APEX1,1
CREB1,ARL6IP6,1
CREB1,ATF3,1
CREB1,ATG5,1
CREB1,B4GALT3,1
CREB1,BIN1,1
CREB1,BRCA1,1
CREB1,BTG2,1
CREB1,C11ORF1,1
CREB1,CAMK2D,1
CREB1,CCND1,1
CREB1,CHEK1,1
CREB1,CNOT7,1
CREB1,CREB3L2,1
CREB1,DDX5,1
CREB1,DGAT1,1
CREB1,DRAP1,1
CREB1,EGR1,1
CREB1,ELAVL2,1
CREB1,F3,1
CREB1,FOSB,1
CREB1,GATA4,1
CREB1,GLI2,1
CREB1,GPM6B,1
CREB1,GTF2F2,1
CREB1,HCFC1,1
CREB1,HMGN1,1
CREB1,ID2,1
CREB1,ID3,1
CREB1,IRF1,1
CREB1,IVNS1ABP,1
CREB1,JARID2,1
CREB1,KAT7,1
CREB1,KLF5,1
CREB1,LAMB1,1
CREB1,LAMC1,1
CREB1,LCMT1,1
CREB1,LHX1,1
CREB1,MAF,1
CREB1,MAFF,1
CREB1,MAP1B,1
CREB1,MCM2,1
CREB1,MED14,1
CREB1,MED21,1
CREB1,MEF2C,1
CREB1,MLF1,1
CREB1,NR3C1,1
CREB1,NSD1,1
CREB1,PAK1IP1,1
CREB1,PAPOLA,1
CREB1,PAX6,1
CREB1,PEF1,1
CREB1,PITX2,1
CREB1,POLB,1
CREB1,PPARA,1
CREB1,PRKCE,1
CREB1,PTMA,1
CREB1,PWP1,1
CREB1,RNF19A,1
CREB1,SEC11C,1
CREB1,SGK1,1
CREB1,SKIL,1
CREB1,SMARCA4,1
CREB1,SMARCA5,1
CREB1,SP4,1
CREB1,SRF,1
CREB1,SRSF1,1
CREB1,SSBP3,1
CREB1,SULF2,1
CREB1,SUV39H2,1
CREB1,TF,1
CREB1,TFRC,1
CREB1,TGIF2,1
CREB1,THRAP3,1
CREB1,UMPS,1
CREB1,USP44,1
CREB1,VEZF1,1
CREB1,ZBTB16,1
CREB1,ZNF644,1
CREB1,ZNRD1,1
CREB3L3,USP7,1
CSDE1,HNRNPD,1
CSRP2,EEF1A1,1
CTBP1,FOXP1,1
CTBP1,HDAC1,1
CTBP1,HDAC2,1
CTBP1,NRIP1,1
CTBP1,RBPJ,1
CTBP1,TCF7L1,1
CTBP1,TGIF1,1
DAB2,CDK1,1
DAB2,ITGB5,1
DAB2,SMAD2,1
DAB2,SMAD3,1
DAXX,DNMT1,1
DAXX,ETS1,1
DAXX,HDAC1,1
DAXX,HDAC2,1
DAXX,HIPK2,1
DAXX,TP53,1
DAXX,USP7,1
DDB2,HDAC1,1
DDIT3,APEH,1
DDIT3,ASXL1,1
DDIT3,ATF3,1
DDIT3,BCL11B,1
DDIT3,CCS,1
DDIT3,E2F4,1
DDIT3,FANCB,1
DDIT3,FOXP1,1
DDIT3,HMGN3,1
DDIT3,ID2,1
DDIT3,ID3,1
DDIT3,IQGAP2,1
DDIT3,JUN,1
DDIT3,JUND,1
DDIT3,LAMC1,1
DDIT3,MRPS27,1
DDIT3,NIP7,1
DDIT3,PDGFA,1
DDIT3,RUNX1T1,1
DDIT3,VTN,1
DDIT3,XBP1,1
DDX20,GEMIN2,1
DDX20,HDAC2,1
DDX20,SNRPB,1
DDX20,SNRPD1,1
DDX54,NR3C1,1
DDX5,FBL,1
DDX5,NCOA1,1
DDX5,SMAD3,1
DDX5,TP53,1
DEK,SRRM1,1
DNMT1,DAXX,1
DNMT1,DNMT3A,1
DNMT1,DNMT3B,1
DNMT1,EED,1
DNMT1,EZH2,1
DNMT1,HDAC2,1
DNMT1,PCNA,1
DNMT1,TRIM27,1
DNMT3A,DNMT1,1
DNMT3A,DNMT3B,1
DNMT3A,EED,1
DNMT3A,EZH2,1
DNMT3A,HDAC1,1
DNMT3A,MYC,1
DR1,DRAP1,1
DRAP1,DR1,1
DRAP1,FOXH1,1
DRAP1,NFYB,1
DRAP1,TAF9B,1
DRAP1,TK1,1
DRAP1,TTF2,1
E2F3,ARL6IP6,1
E2F3,CA2,1
E2F3,CBX3,1
E2F3,CNBP,1
E2F3,CNOT10,1
E2F3,CREG1,1
E2F3,CSDE1,1
E2F3,CSRP2,1
E2F3,CTDSPL,1
E2F3,DAXX,1
E2F3,DCTPP1,1
E2F3,DEK,1
E2F3,DNMT1,1
E2F3,ETS1,1
E2F3,FAM64A,1
E2F3,GLI2,1
E2F3,GMNN,1
E2F3,GTF3C2,1
E2F3,HAT1,1
E2F3,HCFC1,1
E2F3,HMGA1,1
E2F3,HMGB2,1
E2F3,HNRNPD,1
E2F3,HNRNPUL1,1
E2F3,MCM3,1
E2F3,MCM4,1
E2F3,MCM5,1
E2F3,MCM6,1
E2F3,MCM7,1
E2F3,MELK,1
E2F3,MYBL2,1
E2F3,MYCN,1
E2F3,ORC2,1
E2F3,OTX2,1
E2F3,PAX6,1
E2F3,PCNA,1
E2F3,PDGFA,1
E2F3,PEG3,1
E2F3,PHF5A,1
E2F3,PPP1R7,1
E2F3,PRKCE,1
E2F3,PRPS2,1
E2F3,PTMA,1
E2F3,RAD51,1
E2F3,SLC25A20,1
E2F3,SMARCE1,1
E2F3,SMC4,1
E2F3,SOX4,1
E2F3,SRRM1,1
E2F3,SRSF1,1
E2F3,SRSF2,1
E2F3,SSBP3,1
E2F3,STMN1,1
E2F3,TADA3,1
E2F3,TAF7,1
E2F3,TCF4,1
E2F3,TFDP1,1
E2F3,TFDP2,1
E2F3,UHRF1,1
E2F3,USP44,1
E2F3,XRCC6,1
E2F3,ZNF644,1
E2F4,ANLN,1
E2F4,ARL6IP6,1
E2F4,BCL11A,1
E2F4,CA2,1
E2F4,CBX3,1
E2F4,CDK1,1
E2F4,CENPE,1
E2F4,CHEK1,1
E2F4,CKS1B,1
E2F4,CKS2,1
E2F4,CNBP,1
E2F4,CNOT10,1
E2F4,CREG1,1
E2F4,CSDE1,1
E2F4,CSRP2,1
E2F4,CTDSPL,1
E2F4,CUTC,1
E2F4,DAXX,1
E2F4,DCTPP1,1
E2F4,DEK,1
E2F4,DNMT1,1
E2F4,DUT,1
E2F4,E2F3,1
E2F4,ETS1,1
E2F4,EXOSC9,1
E2F4,F3,1
E2F4,FAM64A,1
E2F4,FEN1,1
E2F4,GLI2,1
E2F4,GMNN,1
E2F4,GTF3C2,1
E2F4,HAT1,1
E2F4,HMGA1,1
E2F4,HMGB2,1
E2F4,HMGN2,1
E2F4,HMMR,1
E2F4,HNF4A,1
E2F4,HNRNPD,1
E2F4,HNRNPUL1,1
E2F4,ID3,1
E2F4,ITGB3BP,1
E2F4,JUN,1
E2F4,KHDRBS1,1
E2F4,KIF22,1
E2F4,LGALS1,1
E2F4,MAD2L1,1
E2F4,MCM3,1
E2F4,MCM4,1
E2F4,MCM5,1
E2F4,MCM6,1
E2F4,MCM7,1
E2F4,MCM8,1
E2F4,MED21,1
E2F4,MELK,1
E2F4,MSH2,1
E2F4,MTHFD1,1
E2F4,MYBL2,1
E2F4,MYCN,1
E2F4,NEK2,1
E2F4,ORC2,1
E2F4,OTX2,1
E2F4,PAX6,1
E2F4,PCNA,1
E2F4,PDGFA,1
E2F4,PEG3,1
E2F4,PHF5A,1
E2F4,PIM2,1
E2F4,POLR2D,1
E2F4,POLR2F,1
E2F4,POLR3D,1
E2F4,PPP1R7,1
E2F4,PRC1,1
E2F4,PRKCE,1
E2F4,PRPS2,1
E2F4,PTMA,1
E2F4,PTTG1,1
E2F4,RFC2,1
E2F4,RFC4,1
E2F4,RRM1,1
E2F4,S100A6,1
E2F4,SLC25A20,1
E2F4,SMAD2,1
E2F4,SMAD3,1
E2F4,SMARCA4,1
E2F4,SMARCE1,1
E2F4,SMC4,1
E2F4,SOX4,1
E2F4,SRRM1,1
E2F4,SRSF1,1
E2F4,SRSF2,1
E2F4,SSBP3,1
E2F4,STMN1,1
E2F4,TADA3,1
E2F4,TAF7,1
E2F4,TCF4,1
