TF,Target,label
NFE2L2,GCLC,1
NFE2L2,MCM7,1
NFE2L2,MT1,1
NFE2L2,NFATC1,1
NFE2L2,RUNX2,1
NFE2L2,SLC40A1,1
NOTCH1,CASP3,1
NOTCH1,CCNE1,1
NOTCH1,GATA2,1
NOTCH1,RUNX2,1
NOTCH1,SPI1,1
NR2C1,ESR1,1
NR2C1,GATA1,1
NR3C2,TSC22D3,1
NRF1,MT1,1
NUPR1,CCNA2,1
NUPR1,TCF19,1
PGR,ESR1,1
PGR,NFKBIA,1
PLAG1,EGR1,1
PPARGC1A,HNF4A,1
PPARGC1A,NRF1,1
PWP1,STAT3,1
RARB,JUN,1
RB1,BIRC5,1
RB1,FOS,1
RB1,JUN,1
RB1,SPI1,1
REL,MYC,1
REL,RORC,1
RELB,MYB,1
RELB,MYC,1
RUNX1T1,TCF12,1
RUNX2,IFI204,1
RUNX2,IKZF1,1
RUNX2,MCM3,1
RUNX2,SOX6,1
SATB1,SPI1,1
SMARCA2,CCNA2,1
SP4,PTDSS1,1
SPI1,CD1D1,1
SPI1,IRF8,1
SPI1,MEF2C,1
SPI1,TLR4,1
STAT3,EGR1,1
STAT3,EPOR,1
STAT3,FOS,1
STAT3,GFI1,1
STAT3,JAK3,1
STAT3,LY6A,1
STAT3,MT1,1
STAT3,MYC,1
STAT3,SOX6,1
STAT3,SPI1,1
TCF12,ID2,1
TCF19,CCNE1,1
TRPS1,RUNX2,1
TRPS1,STAT3,1
VDR,RUNX2,1
YBX1,BMI1,1
ABL1,CD55,1
ABL1,CISH,1
ABL1,MYC,1
ABL1,RB1,1
AHCTF1,AURKB,1
AHCTF1,BIRC5,1
AHCTF1,BUB1B,1
AHCTF1,BUB3,1
AHCTF1,CDC20,1
AHCTF1,CENPA,1
AHCTF1,CENPK,1
AHCTF1,MIS12,1
AHCTF1,NDE1,1
AHCTF1,NUP107,1
AHCTF1,NUP85,1
AHCTF1,RANGAP1,1
AHCTF1,SPC24,1
AHCTF1,SPC25,1
AHR,AFAP1L1,1
AHR,ANXA6,1
AHR,APEH,1
AHR,APLP2,1
AHR,ATL2,1
AHR,BTAF1,1
AHR,BTG2,1
AHR,CBX7,1
AHR,CHMP7,1
AHR,DENND2D,1
AHR,DNAJC11,1
AHR,EGR1,1
AHR,ELAC2,1
AHR,FKBP1A,1
AHR,FOXRED1,1
AHR,HDAC7,1
AHR,HERC4,1
AHR,HNRNPAB,1
AHR,IKZF2,1
AHR,KLF1,1
AHR,KLF3,1
AHR,MAPK12,1
AHR,MEMO1,1
AHR,NFATC1,1
AHR,NRF1,1
AHR,PPARGC1A,1
AHR,PPIC,1
AHR,PRDM16,1
AHR,RASSF5,1
AHR,RB1,1
AHR,REL,1
AHR,RELB,1
AHR,SEPT8,1
AHR,SP4,1
AHR,STARD10,1
AHR,TACC3,1
AHR,TRIB2,1
AHR,TRIM47,1
AHR,TSHZ3,1
AHR,UBAC1,1
AHR,VIM,1
AHR,WDR6,1
AHR,XRCC6,1
AHR,ZEB2,1
BLZF1,ORC2,1
BMI1,BAP1,1
BMI1,CBFB,1
BMI1,HDAC2,1
BTG2,CNOT7,1
BTG2,ZFP36,1
CBFB,BMI1,1
CBFB,RUNX2,1
CENPK,AHCTF1,1
CENPK,AURKB,1
CENPK,BIRC5,1
CENPK,BUB1B,1
CENPK,BUB3,1
CENPK,CCNA2,1
CENPK,CCNB1,1
CENPK,CDC20,1
CENPK,CENPA,1
CENPK,CKAP2L,1
CENPK,MIS12,1
CENPK,MIS18BP1,1
CENPK,NDE1,1
CENPK,NUP107,1
CENPK,NUP85,1
CENPK,PBK,1
CENPK,PRIM1,1
CENPK,RANGAP1,1
CENPK,SPC24,1
CENPK,SPC25,1
CENPK,TPX2,1
CITED4,POLR3F,1
CITED4,RAI14,1
CITED4,ZDHHC6,1
CNOT7,BTG2,1
CREB5,FOS,1
CTR9,ELP2,1
CTR9,ELP3,1
CTR9,RUVBL2,1
DCP1A,EDC3,1
DDX20,HDAC2,1
DDX20,NUP107,1
DDX20,NUP85,1
DDX20,SNRPB,1
E2F4,CCNA2,1
E2F4,DHFR,1
E2F4,MYC,1
E2F4,NDN,1
E2F4,SMAD2,1
E2F4,TOP2A,1
E2F6,TAF1,1
EGR1,APBB1,1
EGR1,APLP2,1
EGR1,ARID3B,1
EGR1,ATG4B,1
EGR1,BLVRB,1
EGR1,CEP70,1
EGR1,CRIP2,1
EGR1,GFI1,1
EGR1,HCFC1,1
EGR1,HNRNPAB,1
EGR1,HSPH1,1
EGR1,KLF6,1
EGR1,MAPK12,1
EGR1,MECOM,1
EGR1,MEIS1,1
EGR1,MIS12,1
EGR1,MYC,1
EGR1,NFE2,1
EGR1,PACSIN2,1
EGR1,PPOX,1
EGR1,RASA3,1
EGR1,REL,1
EGR1,RNF115,1
EGR1,RNF19A,1
EGR1,SLC25A38,1
EGR1,STARD10,1
EGR1,ZFP110,1
EPAS1,CUL2,1
EPAS1,VHL,1
ERCC8,CUL4A,1
ERCC8,DCAF11,1
ERCC8,DCAF13,1
ERCC8,DCAF4,1
ERCC8,NFE2,1
ERCC8,POLD1,1
ERCC8,POLR2B,1
ERCC8,XAB2,1
ERCC8,XPC,1
ESR1,ABL1,1
ESR1,ANXA6,1
ESR1,APBB1,1
ESR1,APOE,1
ESR1,CREB5,1
ESR1,EGR1,1
ESR1,JUN,1
ESR1,MOGS,1
ESR1,MYL10,1
ESR1,NOTCH1,1
ESR1,NUDT19,1
ESR1,PGR,1
ESR1,PSMF1,1
ESR1,RASSF5,1
ETS1,ATP13A1,1
ETS1,ATP2A3,1
ETS1,CDC45,1
ETS1,EBI3,1
ETS1,GATA1,1
ETS1,GATA2,1
ETS1,GFI1,1
ETS1,HARS,1
ETS1,KRT18,1
ETS1,MAPK1,1
ETS1,MYC,1
ETS1,PRKAB1,1
ETS1,SGPP1,1
ETS1,SLC25A38,1
ETS1,ZFP36,1
ETS1,ZFP655,1
FOS,ABCF3,1
FOS,CCNA2,1
FOS,DUSP1,1
FOS,E2F6,1
FOS,ELF4,1
FOS,EYA1,1
FOS,GLIS2,1
FOS,IRF6,1
FOS,LSP1,1
FOS,MAPK1,1
FOS,MAPK12,1
FOS,MAPK9,1
FOS,MFNG,1
FOS,MT2,1
FOS,MYC,1
FOS,NOTCH1,1
FOS,OPTN,1
FOS,PPP2R1B,1
FOS,PROCR,1
FOS,RAB37,1
FOS,RNF115,1
FOS,SMARCA2,1
FOS,SOX6,1
FOS,STAT3,1
FOS,TCF12,1
FOS,TLR4,1
FOS,VDR,1
FOS,ZFP36,1
FOXO1,CREB5,1
FOXO1,FOXRED1,1
FOXO1,GFI1B,1
FOXO1,HNF4A,1
FOXO1,ID2,1
FOXO1,LMO4,1
FOXO1,NFATC1,1
FOXO1,ORC2,1
FOXO1,RUNX1T1,1
FOXO1,SLC25A21,1
FOXO1,SOX6,1
FOXO1,STAT3,1
FOXO1,TBC1D15,1
FOXO1,TCP11L2,1
GATA1,ABCF3,1
GATA1,ABL1,1
GATA1,ALDH18A1,1
GATA1,ALDH1A1,1
GATA1,ANGPT1,1
GATA1,ARID3B,1
GATA1,BLVRB,1
GATA1,BMI1,1
GATA1,CELA1,1
GATA1,CNOT7,1
GATA1,DENND2D,1
GATA1,DUSP1,1
GATA1,DUSP2,1
GATA1,EPOR,1
GATA1,FBXW5,1
GATA1,FOS,1
GATA1,GATA2,1
GATA1,GCNT2,1
GATA1,GFI1B,1
GATA1,HARS,1
GATA1,HDAC2,1
GATA1,HDAC7,1
GATA1,HDAC9,1
GATA1,HEMGN,1
GATA1,ID2,1
GATA1,IKZF2,1
GATA1,JUN,1
GATA1,KEL,1
GATA1,KLF1,1
GATA1,KLHL6,1
GATA1,LMO4,1
GATA1,LSP1,1
GATA1,MEIS1,1
GATA1,PLXNC1,1
GATA1,RARB,1
GATA1,RB1,1
GATA1,RFESD,1
GATA1,RHD,1
GATA1,RORA,1
GATA1,RUNX1T1,1
GATA1,SALL2,1
GATA1,SATB1,1
GATA1,SLC14A1,1
GATA1,SLC40A1,1
GATA1,SOX6,1
GATA1,SQLE,1
GATA1,SRSF1,1
GATA1,TCP11L2,1
GATA1,UBE2G2,1
GATA1,UCKL1,1
GATA1,VPS41,1
GATA1,WDR6,1
GATA2,ALDH18A1,1
GATA2,DUSP1,1
GATA2,DUSP2,1
GATA2,ETS1,1
GATA2,FOS,1
GATA2,GATA1,1
GATA2,HDAC7,1
GATA2,HLF,1
GATA2,ID2,1
GATA2,JUN,1
GATA2,KLF1,1
GATA2,NFATC1,1
GATA2,RARB,1
GATA2,RFESD,1
GATA2,RHD,1
GATA2,RUNX1T1,1
GATA2,TCP11L2,1
GFI1B,GATA1,1
GFI1B,HDAC2,1
GFI1,ETS1,1
GFI1,JUN,1
GFI1,VDR,1
GTF2E1,GTF2F1,1
GTF2E1,NFE2,1
GTF2E1,PML,1
GTF2E1,POLR2B,1
GTF2E1,TAF1,1
GTF2E1,ZBTB43,1
GTF2F1,CSTF2,1
GTF2F1,GTF2E1,1
GTF2F1,POLR2B,1
GTF2F1,PRPF4,1
GTF2F1,SRSF1,1
GTF2F1,TAF1,1
GTF2H1,NFE2,1
GTF3C3,LZTS1,1
GTF3C3,POLR3F,1
HCFC1,BAP1,1
HCFC1,NDN,1
HCLS1,NFE2,1
HDAC10,HDAC11,1
HDAC10,HDAC2,1
HDAC10,HDAC7,1
HDAC10,ZFP275,1
HDAC11,CDT1,1
HDAC11,HDAC10,1
HDAC11,HDAC2,1
HDAC11,HDAC7,1
HDAC2,BAP1,1
HDAC2,BMI1,1
HDAC2,DDX20,1
HDAC2,GATA1,1
HDAC2,GFI1B,1
HDAC2,HDAC10,1
HDAC2,HDAC11,1
HDAC2,HDAC7,1
HDAC2,HDAC9,1
HDAC2,IKZF1,1
HDAC2,MECOM,1
HDAC2,PML,1
HDAC2,RB1,1
HDAC2,SMARCA2,1
HDAC7,HDAC10,1
HDAC7,HDAC11,1
HDAC7,HDAC2,1
HDAC7,MEF2C,1
HDAC7,NOTCH1,1
HDAC9,HDAC2,1
HDGF,CASP3,1
HIST1H1C,BUB1B,1
HLF,GATA2,1
HMGB2,AURKA,1
HMGB2,BIRC5,1
HMGB2,BUB1B,1
HMGB2,CCNA2,1
HMGB2,CCNB1,1
HMGB2,CCNB2,1
HMGB2,CDC20,1
HMGB2,CDT1,1
HMGB2,KIF22,1
HMGB2,MCM2,1
HMGB2,MCM3,1
HMGB2,MCM4,1
HMGB2,MCM6,1
HMGB2,MCM7,1
HMGB2,MKI67,1
HMGB2,PBK,1
HMGB2,PRIM1,1
HMGB2,RRM2,1
HMGB2,TIPIN,1
HMGB2,TOP2A,1
HMGB2,UBE2C,1
HMGB2,UHRF1,1
HNF4A,FOXO1,1
HNF4A,NR4A1,1
HNF4A,RORC,1
HNF4A,THRB,1
HNF4A,VDR,1
HOXA9,ANGPT1,1
HOXA9,BAP1,1
HOXA9,CYTH3,1
HOXA9,HDAC9,1
HOXA9,JUN,1
HOXA9,LRRC14,1
HOXA9,MEIS1,1
HOXA9,NFKBIA,1
HOXA9,PBX1,1
HOXA9,POLR2B,1
HOXA9,RB1,1
HOXA9,SATB1,1
HOXA9,SPRYD4,1
HOXA9,ZEB2,1
ID2,GATA2,1
ID2,GFI1,1
ID2,MYC,1
ID2,RB1,1
ID2,TCF12,1
IKZF1,DENND2D,1
IKZF1,EGR1,1
IKZF1,HDAC2,1
IKZF1,RNF19A,1
IKZF1,SMARCA2,1
IRF1,ARHGEF6,1
IRF1,ASF1B,1
IRF1,EPAS1,1
IRF1,ESR1,1
IRF1,EYA1,1
IRF1,GRINA,1
IRF1,IRF5,1
IRF1,IRF6,1
IRF1,IRF8,1
IRF1,MT2,1
IRF1,PLXNC1,1
IRF1,PML,1
IRF1,PRDM16,1
IRF1,RTP4,1
IRF1,RUNX1T1,1
IRF1,STAT3,1
IRF1,ZBTB20,1
IRF5,IRF1,1
IRF5,IRF6,1
IRF5,IRF8,1
IRF5,MT2,1
IRF5,NFATC2,1
IRF5,PML,1
IRF6,IRF1,1
IRF6,IRF5,1
IRF6,IRF8,1
IRF6,MT2,1
IRF6,PML,1
IRF8,IRF1,1
IRF8,IRF5,1
IRF8,IRF6,1
IRF8,MT2,1
IRF8,PML,1
JARID2,RB1,1
JARID2,ZKSCAN17,1
JUN,ABCF3,1
JUN,AQP1,1
JUN,BTG2,1
JUN,CCNA2,1
JUN,DCAF11,1
JUN,DUSP2,1
JUN,E2F6,1
JUN,EBF1,1
JUN,EGR1,1
JUN,ELF4,1
JUN,EMILIN1,1
JUN,EYA1,1
JUN,GATA2,1
JUN,GFI1,1
JUN,GLIS2,1
JUN,GSTM1,1
JUN,GTF2F1,1
JUN,HCFC1,1
JUN,HOXA9,1
JUN,IRF6,1
JUN,KLF1,1
JUN,LSP1,1
JUN,MAPK1,1
JUN,MAPK12,1
JUN,MAPK9,1
JUN,MFNG,1
JUN,MYB,1
JUN,NFATC1,1
JUN,NOTCH1,1
JUN,NRF1,1
JUN,PPP2R1B,1
JUN,PROCR,1
JUN,PTGS1,1
JUN,RAB37,1
JUN,RNF115,1
JUN,SLC20A1,1
JUN,SMARCA2,1
JUN,SOX6,1
JUN,STAT3,1
JUN,TCF12,1
JUN,TLE2,1
JUN,TLR4,1
JUN,VDR,1
JUN,VIM,1
JUN,ZFP36,1
KLF1,GATA1,1
KLF1,GATA2,1
LZTS1,GTF3C3,1
LZTS1,POLR3F,1
LZTS1,SNAPC3,1
LZTS1,ZFP143,1
MAPK9,JUN,1
MCM2,ASF1B,1
MCM2,AURKA,1
MCM2,AURKB,1
MCM2,BIRC5,1
MCM2,BUB1B,1
MCM2,CCNA2,1
MCM2,CCNB1,1
MCM2,CCNB2,1
MCM2,CDC20,1
MCM2,CDC45,1
MCM2,CDC7,1
MCM2,CDT1,1
MCM2,CENPA,1
MCM2,FIGNL1,1
MCM2,HMGB2,1
MCM2,KIF22,1
MCM2,LIG1,1
MCM2,MCM3,1
MCM2,MCM4,1
MCM2,MCM6,1
MCM2,MCM7,1
MCM2,MKI67,1
MCM2,MSH6,1
MCM2,ORC2,1
MCM2,ORC5,1
MCM2,ORC6,1
MCM2,PBK,1
MCM2,POLD1,1
MCM2,PRIM1,1
MCM2,PRIM2,1
MCM2,RB1,1
MCM2,RRM1,1
MCM2,RRM2,1
MCM2,SPC25,1
MCM2,TIPIN,1
MCM2,TK1,1
MCM2,TOP2A,1
MCM2,TPX2,1
MCM2,TYMS,1
MCM2,UBE2C,1
MCM2,UHRF1,1
MCM3,ASF1B,1
MCM3,AURKA,1
MCM3,AURKB,1
MCM3,BIRC5,1
MCM3,BUB1B,1
MCM3,CCNA2,1
MCM3,CCNB1,1
MCM3,CCNB2,1
MCM3,CDC20,1
MCM3,CDC45,1
MCM3,CDC7,1
MCM3,CDT1,1
MCM3,CENPA,1
MCM3,FIGNL1,1
MCM3,HMGB2,1
MCM3,KIF22,1
MCM3,LIG1,1
MCM3,MCM2,1
MCM3,MCM4,1
MCM3,MCM6,1
MCM3,MCM7,1
MCM3,MKI67,1
MCM3,MSH6,1
MCM3,ORC2,1
MCM3,ORC5,1
MCM3,ORC6,1
MCM3,PBK,1
MCM3,POLD1,1
MCM3,PRIM1,1
MCM3,PRIM2,1
MCM3,RB1,1
MCM3,RRM1,1
MCM3,RRM2,1
MCM3,SPC25,1
MCM3,TIPIN,1
MCM3,TK1,1
MCM3,TOP2A,1
MCM3,TPX2,1
MCM3,TYMS,1
MCM3,UBE2C,1
MCM3,UHRF1,1
MCM4,ASF1B,1
MCM4,AURKA,1
MCM4,AURKB,1
MCM4,BIRC5,1
MCM4,BUB1B,1
MCM4,CCNA2,1
MCM4,CCNB1,1
MCM4,CCNB2,1
MCM4,CDC20,1
MCM4,CDC45,1
MCM4,CDC7,1
MCM4,CDT1,1
MCM4,FIGNL1,1
MCM4,HMGB2,1
MCM4,KIF22,1
MCM4,LIG1,1
MCM4,MCM2,1
MCM4,MCM3,1
MCM4,MCM6,1
MCM4,MCM7,1
MCM4,MKI67,1
MCM4,MSH6,1
MCM4,ORC2,1
MCM4,ORC5,1
MCM4,ORC6,1
MCM4,PBK,1
MCM4,POLD1,1
MCM4,PRIM1,1
MCM4,PRIM2,1
MCM4,RB1,1
MCM4,RRM1,1
MCM4,RRM2,1
MCM4,TIPIN,1
MCM4,TK1,1
MCM4,TOP2A,1
MCM4,TPX2,1
MCM4,TYMS,1
MCM4,UHRF1,1
MCM5,CDC45,1
MCM5,CDC7,1
MCM5,ORC2,1
MCM5,ORC5,1
MCM5,ORC6,1
MCM6,ASF1B,1
MCM6,AURKA,1
MCM6,AURKB,1
MCM6,BIRC5,1
MCM6,BUB1B,1
MCM6,CCNA2,1
MCM6,CCNB1,1
MCM6,CCNB2,1
MCM6,CDC20,1
MCM6,CDC45,1
MCM6,CDC7,1
MCM6,CDT1,1
MCM6,CENPA,1
MCM6,FIGNL1,1
MCM6,HMGB2,1
MCM6,KIF22,1
MCM6,LIG1,1
MCM6,MCM2,1
MCM6,MCM3,1
MCM6,MCM4,1
MCM6,MCM7,1
MCM6,MKI67,1
MCM6,MSH6,1
MCM6,ORC2,1
MCM6,ORC5,1
MCM6,ORC6,1
MCM6,PBK,1
MCM6,POLD1,1
MCM6,PRIM1,1
MCM6,PRIM2,1
MCM6,RB1,1
MCM6,RRM1,1
MCM6,RRM2,1
MCM6,SPC25,1
MCM6,TIPIN,1
MCM6,TK1,1
MCM6,TOP2A,1
MCM6,TPX2,1
MCM6,TYMS,1
MCM6,UBE2C,1
MCM6,UHRF1,1
MCM7,ASF1B,1
MCM7,AURKA,1
MCM7,AURKB,1
MCM7,BIRC5,1
MCM7,BUB1B,1
MCM7,CCNA2,1
MCM7,CCNB1,1
MCM7,CCNB2,1
MCM7,CDC20,1
MCM7,CDC45,1
MCM7,CDC7,1
MCM7,CDT1,1
MCM7,CENPA,1
MCM7,FIGNL1,1
MCM7,HMGB2,1
MCM7,KIF22,1
MCM7,LIG1,1
MCM7,MCM2,1
MCM7,MCM3,1
MCM7,MCM4,1
MCM7,MCM6,1
MCM7,MKI67,1
MCM7,MSH6,1
MCM7,ORC2,1
MCM7,ORC5,1
MCM7,ORC6,1
MCM7,PBK,1
MCM7,POLD1,1
MCM7,PRIM1,1
MCM7,PRIM2,1
MCM7,RB1,1
MCM7,RRM1,1
MCM7,RRM2,1
MCM7,SPC25,1
MCM7,TIPIN,1
MCM7,TK1,1
MCM7,TOP2A,1
MCM7,TPX2,1
MCM7,TYMS,1
MCM7,UBE2C,1
MCM7,UHRF1,1
MECOM,AFAP1L1,1
MECOM,CITED4,1
MECOM,DCAF11,1
MECOM,ELP2,1
MECOM,EPAS1,1
MECOM,FOS,1
MECOM,FOXO1,1
MECOM,GNG11,1
MECOM,HAGH,1
MECOM,HDAC2,1
MECOM,HEMGN,1
MECOM,JARID2,1
MECOM,KEL,1
MECOM,KLF6,1
MECOM,LMO4,1
MECOM,MAPK9,1
MECOM,MYCT1,1
MECOM,PA2G4,1
MECOM,PFKM,1
MECOM,PLCB2,1
MECOM,PMPCA,1
MECOM,PPP2R1B,1
MECOM,RELB,1
MECOM,RGS1,1
MECOM,RUNX1T1,1
MECOM,RUNX2,1
MECOM,SACM1L,1
MECOM,SALL2,1
MECOM,SATB1,1
MECOM,SLC16A1,1
MECOM,SLC40A1,1
MECOM,SMAD2,1
MECOM,SPHK1,1
MECOM,SPIRE1,1
MECOM,STARD10,1
MECOM,TRPS1,1
MECOM,TSPAN14,1
MECOM,USP37,1
MECOM,VKORC1L1,1
MECOM,VPS41,1
MECOM,WLS,1
MECOM,XRCC5,1
MED16,NCOA6,1
MED16,PML,1
MED16,PPARGC1A,1
MEF2C,HDAC7,1
MEF2C,MAPK12,1
MEF2C,PHB2,1
MEIS1,ANGPT1,1
MEIS1,BAP1,1
MEIS1,CYTH3,1
MEIS1,FOS,1
MEIS1,HDAC9,1
MEIS1,HOXA9,1
MEIS1,LRRC14,1
MEIS1,NDN,1
MEIS1,PBX1,1
MEIS1,POLR2B,1
MEIS1,RB1,1
MEIS1,SATB1,1
MEIS1,SMARCA2,1
MEIS1,SPRYD4,1
MEIS1,STT3B,1
MEIS1,ZEB2,1
MIS18BP1,CCNB1,1
MIS18BP1,CENPA,1
MIS18BP1,CENPK,1
MIS18BP1,TPX2,1
MYB,ALAD,1
MYB,ALKBH8,1
MYB,ANXA6,1
MYB,AP1G2,1
MYB,APLP2,1
MYB,ASF1B,1
MYB,ASNS,1
MYB,ATAD1,1
MYB,ATP1B2,1
MYB,AURKA,1
MYB,CCNE1,1
MYB,CDC20,1
MYB,CDCA8,1
MYB,CEP70,1
MYB,CITED4,1
MYB,CKAP2L,1
MYB,CNOT7,1
MYB,ERMAP,1
MYB,GATA1,1
MYB,GSTM1,1
MYB,JARID2,1
MYB,LMO4,1
MYB,MAGED1,1
MYB,MCM7,1
MYB,METTL7A1,1
MYB,NFE2L2,1
MYB,NFXL1,1
MYB,OTUD6B,1
MYB,PACSIN2,1
MYB,PICALM,1
MYB,PNO1,1
MYB,PTGS1,1
MYB,RARB,1
MYB,RASA3,1
MYB,RUNX1T1,1
MYB,RUNX2,1
MYB,RUVBL2,1
MYB,SLC40A1,1
MYB,SOX6,1
MYB,SP4,1
MYB,SPC24,1
MYB,TACC3,1
MYB,TBC1D10C,1
MYB,TMEM129,1
MYB,TMEM97,1
MYB,TOP2A,1
MYB,TSPO2,1
MYB,VIM,1
MYB,WDR6,1
MYC,ABL1,1
MYC,ALAD,1
MYC,ALDH18A1,1
MYC,ANGPT1,1
MYC,ASNS,1
MYC,AURKA,1
MYC,BIRC5,1
MYC,BMI1,1
MYC,BUB3,1
MYC,BYSL,1
MYC,CDCA8,1
MYC,CENPK,1
MYC,CPT1A,1
MYC,DCAF11,1
MYC,DUSP1,1
MYC,DUSP2,1
MYC,ERCC8,1
MYC,FOS,1
MYC,FOXRED1,1
MYC,GCLC,1
MYC,GTF2H1,1
MYC,HDGF,1
MYC,HNRNPAB,1
MYC,HSDL1,1
MYC,IARS,1
MYC,ID2,1
MYC,IFI30,1
MYC,MAPK1,1
MYC,MAPK12,1
MYC,MFNG,1
MYC,MTHFD1,1
MYC,MXD3,1
MYC,MYCT1,1
MYCN,AHCTF1,1
MYCN,ALAD,1
MYCN,ALDH18A1,1
MYCN,ANXA6,1
MYCN,ATP6V1A,1
MYCN,AURKA,1
MYCN,AURKB,1
MYCN,BAP1,1
MYCN,BUB1B,1
MYCN,CAD,1
MYCN,CBX7,1
MYCN,CCNE1,1
MYCN,CDT1,1
MYCN,D10WSU102E,1
MYCN,DCAF11,1
MYCN,DCAF13,1
MYCN,DENND2D,1
MYCN,DUSP2,1
MYCN,ELL2,1
MYCN,ERCC8,1
MYCN,FASTKD2,1
MYC,NFAT5,1
MYC,NFE2L2,1
MYC,NFKBIA,1
MYCN,FPGS,1
MYCN,GCLC,1
MYCN,GNPDA1,1
MYCN,GTF2H1,1
MYCN,HDGF,1
MYCN,HNRNPAB,1
MYCN,IARS,1
MYCN,IFI30,1
MYCN,LIG1,1
MYCN,LONP1,1
MYCN,MCM2,1
MYCN,ME2,1
MYCN,METAP1,1
MYCN,MFSD1,1
MYCN,MT2,1
MYCN,MTHFD1,1
MYCN,MXD3,1
MYCN,NFATC2,1
MYCN,NFE2L2,1
MYCN,NFKBIA,1
MYCN,NUDT19,1
MYCN,NUDT9,1
MYCN,NUP93,1
MYCN,NUPR1,1
MYC,NOTCH1,1
MYCN,PA2G4,1
MYCN,PICALM,1
MYCN,PKM,1
MYCN,PNO1,1
MYCN,POGLUT1,1
MYCN,POLR1B,1
MYCN,PPAT,1
MYCN,PRDM5,1
MYCN,PRMT7,1
MYCN,PTDSS2,1
MYCN,PWP1,1
MYCN,PWP2,1
MYCN,RAI14,1
MYCN,RANGAP1,1
MYCN,RCC1,1
MYCN,RFESD,1
MYCN,RHOF,1
MYCN,RNF4,1
MYCN,SLC16A1,1
MYCN,SLC19A1,1
MYCN,SLC20A1,1
MYCN,SLC43A1,1
MYCN,SPRYD4,1
MYCN,STAT3,1
MYCN,STT3B,1
MYCN,TAF12,1
MYCN,TAPT1,1
MYCN,TARS,1
MYCN,TBC1D15,1
MYCN,TFRC,1
MYCN,TMC6,1
MYCN,TMEM109,1
MYCN,TMEM186,1
MYCN,TMEM97,1
MYCN,TOPORS,1
MYCN,TRMT11,1
MYCN,TXNRD2,1
MYCN,TYMS,1
MYCN,UBE2C,1
MYC,NUDT9,1
MYCN,UHRF1,1
MYC,NUP93,1
MYC,NUPR1,1
MYCN,VKORC1L1,1
MYCN,VPS16,1
MYCN,WDR4,1
MYCN,WDR5,1
MYCN,WDR55,1
MYCN,XAB2,1
MYCN,XRCC5,1
MYCN,YBX1,1
MYCN,ZFP62,1
MYCN,ZFP639,1
MYCN,ZZZ3,1
MYC,PA2G4,1
MYC,PLA2G12A,1
MYC,POGLUT1,1
MYC,POLR1B,1
MYC,PPAT,1
MYC,PRDM16,1
MYC,PRMT7,1
MYC,RANGAP1,1
MYC,RASAL3,1
MYC,RB1,1
MYC,RELB,1
MYC,RNF4,1
MYC,SGPP1,1
MYC,SLC20A1,1
MYC,SLC43A1,1
MYC,SMAD2,1
MYC,SPNS2,1
MYC,SPRYD4,1
MYC,SRSF1,1
MYC,STAT3,1
MYC,STEAP3,1
MYC,STT3B,1
MYC,TAF12,1
MYC,TARS,1
MYC,TFRC,1
MYC,TMEM97,1
MYC,TYMS,1
MYC,UBE2C,1
