TF,Target,label
SIRT1,HIF1A,1
HIF1A,SIRT1,1
SIRT1,HCFC1,1
HCFC1,SIRT1,1
TGFB1,TGFBR3,1
MIF,TP53,1
TP53,MIF,1
MCM5,CCNE2,1
MCM5,UNG,1
MCM5,MCM6,1
MCM6,MCM5,1
MCM5,TOP2A,1
MCM5,NDC80,1
MCM5,DBF4,1
MCM5,CDCA7,1
MCM5,DTL,1
MCM5,DNAJC9,1
MCM5,WDHD1,1
MCM5,CDCA8,1
MCM5,RAD51,1
RAD51,MCM5,1
MCM5,NCAPG,1
MCM5,TK1,1
MCM5,CDC20,1
MCM5,CCNA2,1
MCM5,RFC5,1
MCM5,ESCO2,1
MCM5,EXO1,1
MCM5,RFC4,1
MCM5,CCNB2,1
MCM5,RPA2,1
MCM5,CDCA5,1
MCM5,MCM10,1
MCM5,BUB1B,1
MCM5,DSCC1,1
MCM5,CDC7,1
MCM5,MCM7,1
MCM7,MCM5,1
MCM5,AURKB,1
MCM5,TTK,1
MCM5,MAD2L1,1
MCM5,POLA1,1
MCM5,KIF23,1
MCM5,MCM2,1
MCM2,MCM5,1
MCM5,PLK1,1
MCM5,PCNA,1
MCM5,KIF11,1
MCM5,TIPIN,1
MCM5,CHEK2,1
MCM5,GINS2,1
MCM5,CHAF1A,1
CHAF1A,MCM5,1
MCM5,DNMT1,1
DNMT1,MCM5,1
MCM5,PRIM1,1
MCM5,ESPL1,1
ESPL1,MCM5,1
MCM5,MCM3,1
MCM3,MCM5,1
MCM5,MCM4,1
MCM4,MCM5,1
MCM5,UHRF1,1
UHRF1,MCM5,1
MCM5,RFC3,1
SUPT16H,POLR2G,1
POLR2G,SUPT16H,1
SUPT16H,XRCC6,1
XRCC6,SUPT16H,1
SUPT16H,AFF4,1
AFF4,SUPT16H,1
SUPT16H,TP53,1
TP53,SUPT16H,1
SUPT16H,MLLT3,1
MLLT3,SUPT16H,1
SUPT16H,POLR2D,1
POLR2D,SUPT16H,1
SUPT16H,POLA1,1
SUPT16H,GTF2H2,1
GTF2H2,SUPT16H,1
SUPT16H,WDHD1,1
SUPT16H,SMARCC1,1
SMARCC1,SUPT16H,1
SUPT16H,ACTL6A,1
SUPT16H,POLR2H,1
POLR2H,SUPT16H,1
SUPT16H,SMARCD1,1
SMARCD1,SUPT16H,1
SUPT16H,RUVBL1,1
RUVBL1,SUPT16H,1
SUPT16H,POLR2I,1
POLR2I,SUPT16H,1
SUPT16H,CHAF1A,1
CHAF1A,SUPT16H,1
SUPT16H,POLR2F,1
POLR2F,SUPT16H,1
SUPT16H,POLR2K,1
POLR2K,SUPT16H,1
SUPT16H,RPA2,1
SUPT16H,MCM3,1
MCM3,SUPT16H,1
SUPT16H,MCM4,1
MCM4,SUPT16H,1
SUPT16H,TCEA1,1
TCEA1,SUPT16H,1
SUPT16H,POLR2A,1
POLR2A,SUPT16H,1
SOS2,RASGRP3,1
SOS2,RRAS2,1
SOS2,PAK1,1
TP53,VRK1,1
APEX1,YBX1,1
YBX1,APEX1,1
APEX1,UNG,1
APEX1,XRCC5,1
XRCC5,APEX1,1
APEX1,LIG4,1
APEX1,RFC5,1
APEX1,EXO1,1
APEX1,RFC4,1
APEX1,RPA2,1
APEX1,XRCC6,1
XRCC6,APEX1,1
APEX1,TP53,1
TP53,APEX1,1
APEX1,PARP1,1
PARP1,APEX1,1
APEX1,ILF2,1
ILF2,APEX1,1
APEX1,PCNA,1
APEX1,POLB,1
APEX1,DECR1,1
APEX1,NPM1,1
NPM1,APEX1,1
APEX1,HIF1A,1
HIF1A,APEX1,1
APEX1,RFC3,1
ENO1,PCK2,1
NFKBIA,SRC,1
SRC,NFKBIA,1
NFKBIA,TRAF6,1
TRAF6,NFKBIA,1
NFKBIA,FAT1,1
NFKBIA,NFKBIB,1
NFKBIB,NFKBIA,1
NFKBIA,KLF6,1
KLF6,NFKBIA,1
NFKBIA,REL,1
REL,NFKBIA,1
NFKBIA,TP53,1
TP53,NFKBIA,1
NFKBIA,PSMD9,1
PSMD9,NFKBIA,1
NFKBIA,MALT1,1
NFKBIA,TDP2,1
NFKBIA,CUL1,1
NFKBIA,PPARA,1
PPARA,NFKBIA,1
NFKBIA,PRKACB,1
NFKBIA,TRIM25,1
TRIM25,NFKBIA,1
NFKBIA,PAWR,1
PAWR,NFKBIA,1
MYBL2,TOP2A,1
MYBL2,CDCA8,1
MYBL2,NCAPG,1
MYBL2,RBBP4,1
RBBP4,MYBL2,1
MYBL2,CDC20,1
MYBL2,CCNA2,1
MYBL2,CCNB2,1
MYBL2,BUB1B,1
MYBL2,E2F4,1
E2F4,MYBL2,1
MYBL2,AURKB,1
MYBL2,TFDP1,1
TFDP1,MYBL2,1
MYBL2,PLK1,1
MYBL2,CCND1,1
CCND1,MYBL2,1
MYBL2,E2F3,1
E2F3,MYBL2,1
MYBL2,TFAP2A,1
TFAP2A,MYBL2,1
MYBL2,ESPL1,1
ESPL1,MYBL2,1
MYBL2,RAD54L,1
MYBL2,NPM1,1
NPM1,MYBL2,1
TGFB1,MMP2,1
SRC,MMP2,1
TP53,MMP2,1
SMAD2,MMP2,1
EGF,MMP2,1
CCND1,MMP2,1
STAT3,MMP2,1
ZEB1,MMP2,1
SNAI2,MMP2,1
HIF1A,MMP2,1
BMP4,SCG3,1
RUVBL1,OIP5,1
CENPK,OIP5,1
RBBP4,OIP5,1
NPM1,OIP5,1
MCM4,OIP5,1
MCM2,OIP5,1
RAD51,OIP5,1
TLR4,DECR1,1
STAT3,DECR1,1
CCND1,SFRP1,1
CTNNB1,SFRP1,1
AES,TLE1,1
TLE1,AES,1
AES,TLE3,1
TLE3,AES,1
AES,TLE2,1
TLE2,AES,1
AES,HLX,1
HLX,AES,1
AES,LEF1,1
LEF1,AES,1
AES,RIPPLY1,1
AES,CTNNB1,1
CTNNB1,AES,1
AES,CTBP1,1
CTBP1,AES,1
POLR2I,SNAPC3,1
SNAPC3,POLR2I,1
POLR2I,MEIS1,1
MEIS1,POLR2I,1
POLR2I,RARG,1
RARG,POLR2I,1
POLR2I,YBX1,1
YBX1,POLR2I,1
POLR2I,POLR2G,1
POLR2G,POLR2I,1
POLR2I,POLR1B,1
POLR1B,POLR2I,1
POLR2I,SRSF3,1
SRSF3,POLR2I,1
POLR2I,POU2F1,1
POU2F1,POLR2I,1
POLR2I,WDR5,1
WDR5,POLR2I,1
POLR2I,AFF4,1
AFF4,POLR2I,1
POLR2I,RNPS1,1
RNPS1,POLR2I,1
POLR2I,UPF3B,1
POLR2I,HOXB3,1
HOXB3,POLR2I,1
POLR2I,ESRP1,1
POLR2I,HNRNPK,1
HNRNPK,POLR2I,1
POLR2I,MLLT3,1
MLLT3,POLR2I,1
POLR2I,HNRNPD,1
HNRNPD,POLR2I,1
POLR2I,FGF2,1
POLR2I,PPIL1,1
POLR2I,POLR2D,1
POLR2D,POLR2I,1
POLR2I,CPSF3,1
POLR2I,NANOG,1
NANOG,POLR2I,1
POLR2I,TWISTNB,1
POLR2I,GTF2H2,1
GTF2H2,POLR2I,1
POLR2I,PBX1,1
PBX1,POLR2I,1
POLR2I,TAF1L,1
TAF1L,POLR2I,1
POLR2I,MED14,1
MED14,POLR2I,1
POLR2I,ALYREF,1
ALYREF,POLR2I,1
POLR2I,SF1,1
SF1,POLR2I,1
POLR2I,KDM6A,1
POLR2I,PCNA,1
POLR2I,ASH2L,1
ASH2L,POLR2I,1
POLR2I,ELAVL2,1
ELAVL2,POLR2I,1
POLR2I,POLR2H,1
POLR2H,POLR2I,1
POLR2I,SRSF10,1
SRSF10,POLR2I,1
POLR2I,POLR2M,1
POLR2I,SNRPB,1
SNRPB,POLR2I,1
POLR2I,SOX2,1
SOX2,POLR2I,1
POLR2I,BCAS2,1
POLR2I,RBBP4,1
RBBP4,POLR2I,1
POLR2I,COPS3,1
POLR2I,SRSF2,1
SRSF2,POLR2I,1
POLR2I,RFC5,1
POLR2I,HOXB4,1
HOXB4,POLR2I,1
POLR2I,POLR2F,1
POLR2F,POLR2I,1
POLR2I,POLR2K,1
POLR2K,POLR2I,1
POLR2I,RFC4,1
POLR2I,HOXB2,1
HOXB2,POLR2I,1
POLR2I,ELL2,1
ELL2,POLR2I,1
POLR2I,POLK,1
POLR2I,RPA2,1
POLR2I,FUS,1
FUS,POLR2I,1
POLR2I,POLR1C,1
POLR1C,POLR2I,1
POLR2I,NCOA6,1
NCOA6,POLR2I,1
POLR2I,POU2F2,1
POU2F2,POLR2I,1
POLR2I,SNRPD1,1
SNRPD1,POLR2I,1
POLR2I,RBFOX2,1
RBFOX2,POLR2I,1
POLR2I,TCEA1,1
TCEA1,POLR2I,1
POLR2I,EZH2,1
EZH2,POLR2I,1
POLR2I,RBMX,1
RBMX,POLR2I,1
POLR2I,RFC3,1
POLR2I,SRSF6,1
SRSF6,POLR2I,1
POLR2I,SRSF1,1
SRSF1,POLR2I,1
POLR2I,SNAPC4,1
SNAPC4,POLR2I,1
POLR2I,POLR2A,1
POLR2A,POLR2I,1
TGFB1,ZFHX3,1
ZFHX3,TGFB1,1
TGFB1,WWP1,1
WWP1,TGFB1,1
TGFB1,FGF2,1
TGFB1,DAXX,1
DAXX,TGFB1,1
TGFB1,SMAD2,1
SMAD2,TGFB1,1
TGFB1,BAMBI,1
TGFB1,TGFBR1,1
TGFB1,CLU,1
TGFB1,COL1A1,1
TGFB1,SMAD6,1
SMAD6,TGFB1,1
TGFB1,CTNNB1,1
CTNNB1,TGFB1,1
TGFB1,VIM,1
TGFB1,FN1,1
TGFB1,ZFYVE16,1
TGFB1,LUM,1
TGFB1,DAB2,1
DAB2,TGFB1,1
TGFB1,ITGAV,1
TGFB1,EGF,1
EGF,TGFB1,1
TGFB1,SDC2,1
TGFB1,FBN1,1
TGFB1,STAT3,1
STAT3,TGFB1,1
TGFB1,SMAD5,1
SMAD5,TGFB1,1
TGFB1,LTBP1,1
CRX,RAX2,1
RAX2,CRX,1
SRC,LAMB1,1
BMP4,LAMB1,1
EGF,LAMB1,1
UBTF,TWISTNB,1
POLR1B,TWISTNB,1
POLR1A,TWISTNB,1
DEK,TWISTNB,1
PDCD11,TWISTNB,1
POLR2D,TWISTNB,1
GTF2H2,TWISTNB,1
DDX54,TWISTNB,1
POLR2H,TWISTNB,1
POLR2F,TWISTNB,1
POLR2K,TWISTNB,1
POLR1C,TWISTNB,1
MYBBP1A,TWISTNB,1
CRABP2,CYP26A1,1
POLR1B,UTP18,1
PA2G4,UTP18,1
POLR1A,UTP18,1
PDCD11,UTP18,1
DDX54,UTP18,1
CEBPZ,UTP18,1
MYBBP1A,UTP18,1
BMP2,COL1A1,1
ILF2,ALDOC,1
ENO1,ALDOC,1
CCND1,APC,1
APC,CCND1,1
CCND1,YBX1,1
YBX1,CCND1,1
CCND1,SRC,1
SRC,CCND1,1
CCND1,POU2F1,1
POU2F1,CCND1,1
CCND1,RUNX1,1
RUNX1,CCND1,1
CCND1,FGF2,1
CCND1,ACTL6A,1
CCND1,GATA3,1
GATA3,CCND1,1
CCND1,SMARCD3,1
SMARCD3,CCND1,1
CCND1,MAML3,1
MAML3,CCND1,1
CCND1,MAMLD1,1
CCND1,CCNA2,1
CCND1,WNT5A,1
CCND1,CTNNB1,1
CTNNB1,CCND1,1
CCND1,EGR1,1
EGR1,CCND1,1
CCND1,MCM10,1
CCND1,E2F4,1
E2F4,CCND1,1
CCND1,CTBP1,1
CTBP1,CCND1,1
CCND1,MCM7,1
MCM7,CCND1,1
CCND1,CDKN3,1
CCND1,BTG2,1
BTG2,CCND1,1
CCND1,ID1,1
ID1,CCND1,1
CCND1,TP53,1
TP53,CCND1,1
CCND1,TLE1,1
TLE1,CCND1,1
CCND1,TFDP1,1
TFDP1,CCND1,1
CCND1,PSMD9,1
PSMD9,CCND1,1
CCND1,CUL1,1
CCND1,SMARCC1,1
SMARCC1,CCND1,1
CCND1,EGF,1
EGF,CCND1,1
CCND1,POU5F1,1
POU5F1,CCND1,1
CCND1,PCNA,1
CCND1,SMARCD1,1
SMARCD1,CCND1,1
CCND1,E2F3,1
E2F3,CCND1,1
CCND1,SOX2,1
SOX2,CCND1,1
CCND1,LEF1,1
LEF1,CCND1,1
CCND1,DNMT3A,1
DNMT3A,CCND1,1
CCND1,CHEK2,1
CCND1,STAT3,1
STAT3,CCND1,1
CCND1,CDK6,1
CCND1,PGR,1
PGR,CCND1,1
CCND1,AR,1
AR,CCND1,1
CCND1,SNAI2,1
SNAI2,CCND1,1
CCND1,EZH2,1
EZH2,CCND1,1
CCND1,RBPJ,1
RBPJ,CCND1,1
AR,SART3,1
SNRPD1,SART3,1
ILF2,LTA4H,1
MCM6,RAD51AP1,1
MCM2,RAD51AP1,1
RAD51,RAD51AP1,1
NANOG,ZIC3,1
ZIC3,NANOG,1
NANOG,FOXD3,1
FOXD3,NANOG,1
NANOG,KDR,1
NANOG,FGF2,1
NANOG,SNAI1,1
SNAI1,NANOG,1
NANOG,SMAD2,1
SMAD2,NANOG,1
NANOG,PBX1,1
PBX1,NANOG,1
NANOG,EPHA1,1
NANOG,THY1,1
NANOG,POLR2H,1
POLR2H,NANOG,1
NANOG,OTX2,1
OTX2,NANOG,1
NANOG,SOX3,1
SOX3,NANOG,1
NANOG,PROM1,1
NANOG,TBX3,1
TBX3,NANOG,1
NANOG,NR0B1,1
NR0B1,NANOG,1
NANOG,DNMT3B,1
DNMT3B,NANOG,1
NANOG,CTNNB1,1
CTNNB1,NANOG,1
NANOG,GATA4,1
GATA4,NANOG,1
NANOG,POLR2G,1
POLR2G,NANOG,1
NANOG,ZFP42,1
ZFP42,NANOG,1
NANOG,BMP4,1
BMP4,NANOG,1
NANOG,TP53,1
TP53,NANOG,1
NANOG,CDH2,1
NANOG,GATA6,1
GATA6,NANOG,1
NANOG,POLR2D,1
POLR2D,NANOG,1
NANOG,POU5F1,1
POU5F1,NANOG,1
NANOG,LIN28A,1
LIN28A,NANOG,1
NANOG,KLF5,1
KLF5,NANOG,1
NANOG,SOX17,1
SOX17,NANOG,1
NANOG,SOX2,1
SOX2,NANOG,1
NANOG,TCF4,1
TCF4,NANOG,1
NANOG,EOMES,1
EOMES,NANOG,1
NANOG,COMMD3-BMI1,1
NANOG,POLR2F,1
POLR2F,NANOG,1
NANOG,STAT3,1
STAT3,NANOG,1
NANOG,DNMT1,1
DNMT1,NANOG,1
NANOG,POLR2K,1
POLR2K,NANOG,1
NANOG,SNAI2,1
SNAI2,NANOG,1
NANOG,PRDM14,1
PRDM14,NANOG,1
NANOG,POLR2A,1
POLR2A,NANOG,1
TFDP1,FBXO5,1
PSMD9,FBXO5,1
ISL1,TBX20,1
TBX20,ISL1,1
ISL1,OTX2,1
OTX2,ISL1,1
ISL1,GATA4,1
GATA4,ISL1,1
ISL1,SHOX2,1
SHOX2,ISL1,1
ISL1,GATA6,1
GATA6,ISL1,1
ISL1,SOX2,1
SOX2,ISL1,1
HAND1,HAND2,1
HAND2,HAND1,1
HAND1,NFATC1,1
NFATC1,HAND1,1
HAND1,ADSS,1
NR3C1,NRIP1,1
NRIP1,NR3C1,1
NR3C1,WWP1,1
WWP1,NR3C1,1
NR3C1,IRF1,1
IRF1,NR3C1,1
NR3C1,DYNC1I1,1
NR3C1,TP53,1
TP53,NR3C1,1
NR3C1,PPARGC1B,1
PPARGC1B,NR3C1,1
NR3C1,SMARCC1,1
SMARCC1,NR3C1,1
NR3C1,TWIST1,1
TWIST1,NR3C1,1
NR3C1,GTF3C4,1
GTF3C4,NR3C1,1
NR3C1,SMARCD1,1
SMARCD1,NR3C1,1
NR3C1,PRKACB,1
NR3C1,MAPK10,1
MAPK10,NR3C1,1
NR3C1,PGR,1
PGR,NR3C1,1
NR3C1,AR,1
AR,NR3C1,1
NR3C1,HIF1A,1
HIF1A,NR3C1,1
NR3C1,POLR2A,1
POLR2A,NR3C1,1
PSMD9,ODC1,1
EGF,ODC1,1
CEBPZ,UTP15,1
CEBPZ,POLR1B,1
POLR1B,CEBPZ,1
CEBPZ,PA2G4,1
PA2G4,CEBPZ,1
CEBPZ,MAK16,1
CEBPZ,POLR1A,1
POLR1A,CEBPZ,1
CEBPZ,WDR12,1
CEBPZ,TRUB1,1
CEBPZ,CIRH1A,1
CEBPZ,IMP4,1
CEBPZ,WDR75,1
CEBPZ,WDR3,1
CEBPZ,RPF2,1
CEBPZ,PDCD11,1
PDCD11,CEBPZ,1
CEBPZ,TSR1,1
CEBPZ,DDX54,1
DDX54,CEBPZ,1
CEBPZ,NIP7,1
CEBPZ,TEX10,1
CEBPZ,HEATR1,1
CEBPZ,NOC3L,1
CEBPZ,LDOC1L,1
CEBPZ,UTP14A,1
CEBPZ,LTV1,1
CEBPZ,FTSJ3,1
CEBPZ,NAT10,1
CEBPZ,NOP2,1
CEBPZ,MYBBP1A,1
MYBBP1A,CEBPZ,1
ENO1,PGM1,1
ENO1,ENO2,1
ENO1,HLA-DRB1,1
ELL2,SNAPC3,1
SNAPC3,ELL2,1
ELL2,POLR2G,1
POLR2G,ELL2,1
ELL2,POU2F1,1
POU2F1,ELL2,1
ELL2,AFF4,1
AFF4,ELL2,1
ELL2,MLLT3,1
MLLT3,ELL2,1
ELL2,POLR2D,1
POLR2D,ELL2,1
ELL2,POLR2H,1
POLR2H,ELL2,1
ELL2,AFF1,1
AFF1,ELL2,1
ELL2,POLR2F,1
POLR2F,ELL2,1
ELL2,POLR2K,1
POLR2K,ELL2,1
ELL2,POU2F2,1
POU2F2,ELL2,1
ELL2,SNAPC4,1
SNAPC4,ELL2,1
ELL2,POLR2A,1
POLR2A,ELL2,1
YBX1,CPSF3,1
RNPS1,CPSF3,1
HNRNPK,CPSF3,1
ELAVL2,CPSF3,1
POLR2H,CPSF3,1
SNRPB,CPSF3,1
RBMX,CPSF3,1
SRSF6,CPSF3,1
SRSF1,CPSF3,1
POLR2G,CPSF3,1
SRSF3,CPSF3,1
HNRNPD,CPSF3,1
POLR2D,CPSF3,1
ALYREF,CPSF3,1
SRSF2,CPSF3,1
POLR2F,CPSF3,1
POLR2K,CPSF3,1
FUS,CPSF3,1
SNRPD1,CPSF3,1
POLR2A,CPSF3,1
GSC,TFDP1,1
TFDP1,GSC,1
GSC,E2F3,1
E2F3,GSC,1
HOXB7,MEIS1,1
MEIS1,HOXB7,1
HOXB7,HOXB6,1
HOXB6,HOXB7,1
HOXB7,HOXB3,1
HOXB3,HOXB7,1
HOXB7,PBX1,1
PBX1,HOXB7,1
HOXB7,HOXB4,1
HOXB4,HOXB7,1
HOXB7,MEIS2,1
MEIS2,HOXB7,1
EGR1,JUND,1
JUND,EGR1,1
EGR1,STAT2,1
STAT2,EGR1,1
EGR1,OAS1,1
EGR1,FGF2,1
EGR1,SNAI1,1
SNAI1,EGR1,1
EGR1,IRF1,1
IRF1,EGR1,1
EGR1,RBBP4,1
RBBP4,EGR1,1
EGR1,CTNNB1,1
CTNNB1,EGR1,1
EGR1,BTG2,1
BTG2,EGR1,1
EGR1,TP53,1
TP53,EGR1,1
EGR1,MECOM,1
MECOM,EGR1,1
EGR1,EGF,1
EGF,EGR1,1
EGR1,NFATC1,1
NFATC1,EGR1,1
EGR1,GATAD2A,1
GATAD2A,EGR1,1
EGR1,NFATC3,1
NFATC3,EGR1,1
EGR1,STAT3,1
STAT3,EGR1,1
EGR1,SNAI2,1
SNAI2,EGR1,1
EGR1,EZH2,1
EZH2,EGR1,1
EGR1,PHC1,1
NFYB,TP53,1
TP53,NFYB,1
NFYB,CIITA,1
CIITA,NFYB,1
MAPK10,DUSP4,1
RAD51,MND1,1
POLR2G,POLK,1
TP53,POLK,1
POLR2D,POLK,1
GTF2H2,POLK,1
PARP1,POLK,1
RAD51,POLK,1
POLR2H,POLK,1
POLR2F,POLK,1
POLR2K,POLK,1
TRIM25,POLK,1
TCEA1,POLK,1
POLR2A,POLK,1
SRSF3,FYTTD1,1
RNPS1,FYTTD1,1
ALYREF,FYTTD1,1
SRSF2,FYTTD1,1
SRSF6,FYTTD1,1
SRSF1,FYTTD1,1
TWIST1,WWP1,1
WWP1,TWIST1,1
TWIST1,SNAI1,1
SNAI1,TWIST1,1
TWIST1,ZEB2,1
ZEB2,TWIST1,1
TWIST1,VIM,1
TWIST1,FN1,1
TWIST1,TP53,1
TP53,TWIST1,1
TWIST1,CDH2,1
TWIST1,PPARGC1B,1
PPARGC1B,TWIST1,1
TWIST1,POU5F1,1
POU5F1,TWIST1,1
TWIST1,SOX2,1
SOX2,TWIST1,1
TWIST1,TCF4,1
TCF4,TWIST1,1
TWIST1,STAT3,1
STAT3,TWIST1,1
TWIST1,ZEB1,1
ZEB1,TWIST1,1
TWIST1,SNAI2,1
SNAI2,TWIST1,1
MCM4,UNG,1
SRSF6,YBX1,1
YBX1,SRSF6,1
SRSF6,NUP35,1
SRSF6,RNPS1,1
RNPS1,SRSF6,1
SRSF6,UPF3B,1
SRSF6,HNRNPK,1
HNRNPK,SRSF6,1
SRSF6,RAE1,1
SRSF6,SF1,1
SF1,SRSF6,1
SRSF6,ELAVL2,1
ELAVL2,SRSF6,1
SRSF6,POLR2H,1
POLR2H,SRSF6,1
SRSF6,SFPQ,1
SFPQ,SRSF6,1
SRSF6,SNRPB,1
SNRPB,SRSF6,1
SRSF6,BCAS2,1
SRSF6,RBMX,1
RBMX,SRSF6,1
SRSF6,SRSF1,1
SRSF1,SRSF6,1
SRSF6,POLR2G,1
POLR2G,SRSF6,1
SRSF6,SRSF3,1
SRSF3,SRSF6,1
SRSF6,NUP54,1
SRSF6,NXF1,1
SRSF6,HNRNPD,1
HNRNPD,SRSF6,1
SRSF6,PPIL1,1
SRSF6,POLR2D,1
POLR2D,SRSF6,1
SRSF6,ALYREF,1
ALYREF,SRSF6,1
SRSF6,SRSF10,1
SRSF10,SRSF6,1
SRSF6,SRSF2,1
SRSF2,SRSF6,1
SRSF6,POLR2F,1
POLR2F,SRSF6,1
SRSF6,POLR2K,1
POLR2K,SRSF6,1
SRSF6,FUS,1
FUS,SRSF6,1
SRSF6,SNRPD1,1
SNRPD1,SRSF6,1
SRSF6,POLR2A,1
POLR2A,SRSF6,1
SRSF6,POLDIP3,1
SNAI1,TP53,1
TP53,SNAI1,1
SNAI1,MECOM,1
MECOM,SNAI1,1
SNAI1,CDH2,1
SNAI1,SMAD2,1
SMAD2,SNAI1,1
SNAI1,PARP1,1
PARP1,SNAI1,1
SNAI1,EGF,1
EGF,SNAI1,1
SNAI1,POU5F1,1
POU5F1,SNAI1,1
SNAI1,GATAD2A,1
GATAD2A,SNAI1,1
SNAI1,RCOR3,1
SNAI1,EHMT2,1
EHMT2,SNAI1,1
SNAI1,SOX2,1
SOX2,SNAI1,1
SNAI1,RBBP4,1
RBBP4,SNAI1,1
SNAI1,LEF1,1
LEF1,SNAI1,1
SNAI1,STAT3,1
STAT3,SNAI1,1
SNAI1,DNMT1,1
DNMT1,SNAI1,1
SNAI1,SNAI2,1
SNAI2,SNAI1,1
SNAI1,CTNNB1,1
CTNNB1,SNAI1,1
SNAI1,VIM,1
SNAI1,EZH2,1
EZH2,SNAI1,1
SNAI1,PHC1,1
SNAI1,FN1,1
SNAI1,CTBP1,1
CTBP1,SNAI1,1
SOX4,TP53,1
TP53,SOX4,1
SOX4,LEF1,1
LEF1,SOX4,1
SOX4,CTNNB1,1
CTNNB1,SOX4,1
SOX4,TCF7L1,1
TCF7L1,SOX4,1
IRF1,NCAM1,1
IRF1,STAT2,1
STAT2,IRF1,1
IRF1,OAS1,1
IRF1,TP53,1
TP53,IRF1,1
IRF1,SMARCC1,1
SMARCC1,IRF1,1
IRF1,HLA-DRB5,1
IRF1,TRIM22,1
TRIM22,IRF1,1
IRF1,CIITA,1
CIITA,IRF1,1
IRF1,TLR4,1
TLR4,IRF1,1
IRF1,SMARCD1,1
SMARCD1,IRF1,1
IRF1,TRIM2,1
IRF1,TRIM35,1
IRF1,SP100,1
SP100,IRF1,1
IRF1,STAT3,1
STAT3,IRF1,1
IRF1,TRIM25,1
TRIM25,IRF1,1
IRF1,HLA-DRB1,1
IRF1,POLR2A,1
POLR2A,IRF1,1
IRF1,HLA-DQB1,1
BMP4,HAND2,1
HAND2,BMP4,1
BMP4,NOG,1
BMP4,SPP1,1
BMP4,GPC3,1
BMP4,MATN3,1
BMP4,FGF2,1
BMP4,FOXF1,1
FOXF1,BMP4,1
BMP4,SMAD2,1
SMAD2,BMP4,1
BMP4,RGMB,1
BMP4,BAMBI,1
BMP4,TGFBR1,1
BMP4,SMAD6,1
SMAD6,BMP4,1
