TF,Target,label
DNMT1,MCM5,1
MCM5,PRIM1,1
MCM5,ESPL1,1
ESPL1,MCM5,1
MCM5,MCM3,1
MCM3,MCM5,1
MCM5,MCM4,1
MCM4,MCM5,1
MCM5,UHRF1,1
UHRF1,MCM5,1
MCM5,RFC3,1
SUPT16H,POLR2G,1
POLR2G,SUPT16H,1
SUPT16H,XRCC6,1
XRCC6,SUPT16H,1
SUPT16H,AFF4,1
AFF4,SUPT16H,1
SUPT16H,TP53,1
TP53,SUPT16H,1
SUPT16H,MLLT3,1
MLLT3,SUPT16H,1
SUPT16H,POLR2D,1
POLR2D,SUPT16H,1
SUPT16H,GTF2H2,1
GTF2H2,SUPT16H,1
SUPT16H,WDHD1,1
SUPT16H,SMARCC1,1
SMARCC1,SUPT16H,1
SUPT16H,POLR2H,1
POLR2H,SUPT16H,1
SUPT16H,SMARCD1,1
SMARCD1,SUPT16H,1
SUPT16H,RUVBL1,1
RUVBL1,SUPT16H,1
SUPT16H,POLR2I,1
POLR2I,SUPT16H,1
SUPT16H,CHAF1A,1
CHAF1A,SUPT16H,1
SUPT16H,POLR2F,1
POLR2F,SUPT16H,1
SUPT16H,POLR2K,1
POLR2K,SUPT16H,1
SUPT16H,MCM3,1
MCM3,SUPT16H,1
SUPT16H,MCM4,1
MCM4,SUPT16H,1
SUPT16H,TCEA1,1
TCEA1,SUPT16H,1
SUPT16H,POLR2A,1
POLR2A,SUPT16H,1
SOS2,RRAS2,1
APEX1,YBX1,1
YBX1,APEX1,1
APEX1,XRCC5,1
XRCC5,APEX1,1
APEX1,EXO1,1
APEX1,XRCC6,1
XRCC6,APEX1,1
APEX1,TP53,1
TP53,APEX1,1
APEX1,PARP1,1
PARP1,APEX1,1
APEX1,ILF2,1
ILF2,APEX1,1
APEX1,POLB,1
APEX1,DECR1,1
APEX1,NPM1,1
NPM1,APEX1,1
APEX1,HIF1A,1
HIF1A,APEX1,1
APEX1,RFC3,1
NFKBIA,SRC,1
SRC,NFKBIA,1
NFKBIA,TRAF6,1
TRAF6,NFKBIA,1
NFKBIA,NFKBIB,1
NFKBIB,NFKBIA,1
NFKBIA,KLF6,1
KLF6,NFKBIA,1
NFKBIA,REL,1
REL,NFKBIA,1
NFKBIA,TP53,1
TP53,NFKBIA,1
NFKBIA,PSMD9,1
PSMD9,NFKBIA,1
NFKBIA,MALT1,1
NFKBIA,TDP2,1
NFKBIA,CUL1,1
NFKBIA,PPARA,1
PPARA,NFKBIA,1
NFKBIA,PRKACB,1
NFKBIA,TRIM25,1
TRIM25,NFKBIA,1
NFKBIA,PAWR,1
PAWR,NFKBIA,1
MYBL2,CDCA8,1
MYBL2,NCAPG,1
MYBL2,RBBP4,1
RBBP4,MYBL2,1
MYBL2,CDC20,1
MYBL2,CCNA2,1
MYBL2,CCNB2,1
MYBL2,BUB1B,1
MYBL2,E2F4,1
E2F4,MYBL2,1
MYBL2,TFDP1,1
TFDP1,MYBL2,1
MYBL2,PLK1,1
MYBL2,CCND1,1
CCND1,MYBL2,1
MYBL2,E2F3,1
E2F3,MYBL2,1
MYBL2,TFAP2A,1
TFAP2A,MYBL2,1
MYBL2,ESPL1,1
ESPL1,MYBL2,1
MYBL2,NPM1,1
NPM1,MYBL2,1
TLR4,DECR1,1
STAT3,DECR1,1
CCND1,SFRP1,1
CTNNB1,SFRP1,1
AES,TLE1,1
TLE1,AES,1
AES,TLE3,1
TLE3,AES,1
AES,TLE2,1
TLE2,AES,1
AES,HLX,1
HLX,AES,1
AES,LEF1,1
LEF1,AES,1
AES,RIPPLY1,1
AES,CTNNB1,1
CTNNB1,AES,1
AES,CTBP1,1
CTBP1,AES,1
POLR2I,SNAPC3,1
SNAPC3,POLR2I,1
POLR2I,MEIS1,1
MEIS1,POLR2I,1
POLR2I,RARG,1
RARG,POLR2I,1
POLR2I,YBX1,1
YBX1,POLR2I,1
POLR2I,POLR2G,1
POLR2G,POLR2I,1
POLR2I,POLR1B,1
POLR1B,POLR2I,1
POLR2I,SRSF3,1
SRSF3,POLR2I,1
POLR2I,POU2F1,1
POU2F1,POLR2I,1
POLR2I,WDR5,1
WDR5,POLR2I,1
POLR2I,AFF4,1
AFF4,POLR2I,1
POLR2I,RNPS1,1
RNPS1,POLR2I,1
POLR2I,HOXB3,1
HOXB3,POLR2I,1
POLR2I,ESRP1,1
POLR2I,HNRNPK,1
HNRNPK,POLR2I,1
POLR2I,MLLT3,1
MLLT3,POLR2I,1
POLR2I,HNRNPD,1
HNRNPD,POLR2I,1
POLR2I,POLR2D,1
POLR2D,POLR2I,1
POLR2I,NANOG,1
NANOG,POLR2I,1
POLR2I,GTF2H2,1
GTF2H2,POLR2I,1
POLR2I,PBX1,1
PBX1,POLR2I,1
POLR2I,TAF1L,1
TAF1L,POLR2I,1
POLR2I,MED14,1
MED14,POLR2I,1
POLR2I,ALYREF,1
ALYREF,POLR2I,1
POLR2I,SF1,1
SF1,POLR2I,1
POLR2I,KDM6A,1
POLR2I,ASH2L,1
ASH2L,POLR2I,1
POLR2I,ELAVL2,1
ELAVL2,POLR2I,1
POLR2I,POLR2H,1
POLR2H,POLR2I,1
POLR2I,SRSF10,1
SRSF10,POLR2I,1
POLR2I,SNRPB,1
SNRPB,POLR2I,1
POLR2I,SOX2,1
SOX2,POLR2I,1
POLR2I,RBBP4,1
RBBP4,POLR2I,1
POLR2I,SRSF2,1
SRSF2,POLR2I,1
POLR2I,HOXB4,1
HOXB4,POLR2I,1
POLR2I,POLR2F,1
POLR2F,POLR2I,1
POLR2I,POLR2K,1
POLR2K,POLR2I,1
POLR2I,HOXB2,1
HOXB2,POLR2I,1
POLR2I,ELL2,1
ELL2,POLR2I,1
POLR2I,FUS,1
FUS,POLR2I,1
POLR2I,POLR1C,1
POLR1C,POLR2I,1
POLR2I,NCOA6,1
NCOA6,POLR2I,1
POLR2I,POU2F2,1
POU2F2,POLR2I,1
POLR2I,SNRPD1,1
SNRPD1,POLR2I,1
POLR2I,RBFOX2,1
RBFOX2,POLR2I,1
POLR2I,TCEA1,1
TCEA1,POLR2I,1
POLR2I,EZH2,1
EZH2,POLR2I,1
POLR2I,RBMX,1
RBMX,POLR2I,1
POLR2I,RFC3,1
POLR2I,SRSF6,1
SRSF6,POLR2I,1
POLR2I,SRSF1,1
SRSF1,POLR2I,1
POLR2I,SNAPC4,1
SNAPC4,POLR2I,1
POLR2I,POLR2A,1
POLR2A,POLR2I,1
TGFB1,ZFHX3,1
ZFHX3,TGFB1,1
TGFB1,WWP1,1
WWP1,TGFB1,1
TGFB1,DAXX,1
DAXX,TGFB1,1
TGFB1,SMAD2,1
SMAD2,TGFB1,1
TGFB1,BAMBI,1
TGFB1,SMAD6,1
SMAD6,TGFB1,1
TGFB1,CTNNB1,1
CTNNB1,TGFB1,1
TGFB1,VIM,1
TGFB1,FN1,1
TGFB1,ZFYVE16,1
TGFB1,LUM,1
TGFB1,DAB2,1
DAB2,TGFB1,1
TGFB1,EGF,1
EGF,TGFB1,1
TGFB1,FBN1,1
TGFB1,STAT3,1
STAT3,TGFB1,1
TGFB1,SMAD5,1
SMAD5,TGFB1,1
TGFB1,LTBP1,1
CRX,RAX2,1
RAX2,CRX,1
CRABP2,CYP26A1,1
POLR1B,UTP18,1
PA2G4,UTP18,1
POLR1A,UTP18,1
PDCD11,UTP18,1
DDX54,UTP18,1
CEBPZ,UTP18,1
MYBBP1A,UTP18,1
CCND1,APC,1
APC,CCND1,1
CCND1,YBX1,1
YBX1,CCND1,1
CCND1,SRC,1
SRC,CCND1,1
CCND1,POU2F1,1
POU2F1,CCND1,1
CCND1,RUNX1,1
RUNX1,CCND1,1
CCND1,GATA3,1
GATA3,CCND1,1
CCND1,SMARCD3,1
SMARCD3,CCND1,1
CCND1,MAML3,1
MAML3,CCND1,1
CCND1,MAMLD1,1
CCND1,CCNA2,1
CCND1,WNT5A,1
CCND1,CTNNB1,1
CTNNB1,CCND1,1
CCND1,EGR1,1
EGR1,CCND1,1
CCND1,E2F4,1
E2F4,CCND1,1
CCND1,CTBP1,1
CTBP1,CCND1,1
CCND1,MCM7,1
MCM7,CCND1,1
CCND1,BTG2,1
BTG2,CCND1,1
CCND1,ID1,1
ID1,CCND1,1
CCND1,TP53,1
TP53,CCND1,1
CCND1,TLE1,1
TLE1,CCND1,1
CCND1,TFDP1,1
TFDP1,CCND1,1
CCND1,PSMD9,1
PSMD9,CCND1,1
CCND1,CUL1,1
CCND1,SMARCC1,1
SMARCC1,CCND1,1
CCND1,EGF,1
EGF,CCND1,1
CCND1,POU5F1,1
POU5F1,CCND1,1
CCND1,SMARCD1,1
SMARCD1,CCND1,1
CCND1,E2F3,1
E2F3,CCND1,1
CCND1,SOX2,1
SOX2,CCND1,1
CCND1,LEF1,1
LEF1,CCND1,1
CCND1,DNMT3A,1
DNMT3A,CCND1,1
CCND1,CHEK2,1
CCND1,STAT3,1
STAT3,CCND1,1
CCND1,CDK6,1
CCND1,PGR,1
PGR,CCND1,1
CCND1,AR,1
AR,CCND1,1
CCND1,SNAI2,1
SNAI2,CCND1,1
CCND1,EZH2,1
EZH2,CCND1,1
CCND1,RBPJ,1
RBPJ,CCND1,1
MCM6,RAD51AP1,1
MCM2,RAD51AP1,1
RAD51,RAD51AP1,1
NANOG,ZIC3,1
ZIC3,NANOG,1
NANOG,FOXD3,1
FOXD3,NANOG,1
NANOG,KDR,1
NANOG,SNAI1,1
SNAI1,NANOG,1
NANOG,SMAD2,1
SMAD2,NANOG,1
NANOG,PBX1,1
PBX1,NANOG,1
NANOG,THY1,1
NANOG,POLR2H,1
POLR2H,NANOG,1
NANOG,OTX2,1
OTX2,NANOG,1
NANOG,SOX3,1
SOX3,NANOG,1
NANOG,PROM1,1
NANOG,TBX3,1
TBX3,NANOG,1
NANOG,NR0B1,1
NR0B1,NANOG,1
NANOG,DNMT3B,1
DNMT3B,NANOG,1
NANOG,CTNNB1,1
CTNNB1,NANOG,1
NANOG,GATA4,1
GATA4,NANOG,1
NANOG,POLR2G,1
POLR2G,NANOG,1
NANOG,ZFP42,1
ZFP42,NANOG,1
NANOG,BMP4,1
BMP4,NANOG,1
NANOG,TP53,1
TP53,NANOG,1
NANOG,GATA6,1
GATA6,NANOG,1
NANOG,POLR2D,1
POLR2D,NANOG,1
NANOG,POU5F1,1
POU5F1,NANOG,1
NANOG,LIN28A,1
LIN28A,NANOG,1
NANOG,KLF5,1
KLF5,NANOG,1
NANOG,SOX17,1
SOX17,NANOG,1
NANOG,SOX2,1
SOX2,NANOG,1
NANOG,TCF4,1
TCF4,NANOG,1
NANOG,EOMES,1
EOMES,NANOG,1
NANOG,POLR2F,1
POLR2F,NANOG,1
NANOG,STAT3,1
STAT3,NANOG,1
NANOG,DNMT1,1
DNMT1,NANOG,1
NANOG,POLR2K,1
POLR2K,NANOG,1
NANOG,SNAI2,1
SNAI2,NANOG,1
NANOG,PRDM14,1
PRDM14,NANOG,1
NANOG,POLR2A,1
POLR2A,NANOG,1
TFDP1,FBXO5,1
PSMD9,FBXO5,1
ISL1,TBX20,1
TBX20,ISL1,1
ISL1,OTX2,1
OTX2,ISL1,1
ISL1,GATA4,1
GATA4,ISL1,1
ISL1,SHOX2,1
SHOX2,ISL1,1
ISL1,GATA6,1
GATA6,ISL1,1
ISL1,SOX2,1
SOX2,ISL1,1
HAND1,HAND2,1
HAND2,HAND1,1
HAND1,NFATC1,1
NFATC1,HAND1,1
NR3C1,NRIP1,1
NRIP1,NR3C1,1
NR3C1,WWP1,1
WWP1,NR3C1,1
NR3C1,IRF1,1
IRF1,NR3C1,1
NR3C1,DYNC1I1,1
NR3C1,TP53,1
TP53,NR3C1,1
NR3C1,PPARGC1B,1
PPARGC1B,NR3C1,1
NR3C1,SMARCC1,1
SMARCC1,NR3C1,1
NR3C1,TWIST1,1
TWIST1,NR3C1,1
NR3C1,GTF3C4,1
GTF3C4,NR3C1,1
NR3C1,SMARCD1,1
SMARCD1,NR3C1,1
NR3C1,PRKACB,1
NR3C1,MAPK10,1
MAPK10,NR3C1,1
NR3C1,PGR,1
PGR,NR3C1,1
NR3C1,AR,1
AR,NR3C1,1
NR3C1,HIF1A,1
HIF1A,NR3C1,1
NR3C1,POLR2A,1
POLR2A,NR3C1,1
PSMD9,ODC1,1
EGF,ODC1,1
CEBPZ,UTP15,1
CEBPZ,POLR1B,1
POLR1B,CEBPZ,1
CEBPZ,PA2G4,1
PA2G4,CEBPZ,1
CEBPZ,POLR1A,1
POLR1A,CEBPZ,1
CEBPZ,WDR12,1
CEBPZ,TRUB1,1
CEBPZ,WDR3,1
CEBPZ,PDCD11,1
PDCD11,CEBPZ,1
CEBPZ,DDX54,1
DDX54,CEBPZ,1
CEBPZ,TEX10,1
CEBPZ,NOC3L,1
CEBPZ,MYBBP1A,1
MYBBP1A,CEBPZ,1
ENO1,HLA-DRB1,1
ELL2,SNAPC3,1
SNAPC3,ELL2,1
ELL2,POLR2G,1
POLR2G,ELL2,1
ELL2,POU2F1,1
POU2F1,ELL2,1
ELL2,AFF4,1
AFF4,ELL2,1
ELL2,MLLT3,1
MLLT3,ELL2,1
ELL2,POLR2D,1
POLR2D,ELL2,1
ELL2,POLR2H,1
POLR2H,ELL2,1
ELL2,AFF1,1
AFF1,ELL2,1
ELL2,POLR2F,1
POLR2F,ELL2,1
ELL2,POLR2K,1
POLR2K,ELL2,1
ELL2,POU2F2,1
POU2F2,ELL2,1
ELL2,SNAPC4,1
SNAPC4,ELL2,1
ELL2,POLR2A,1
POLR2A,ELL2,1
GSC,TFDP1,1
TFDP1,GSC,1
GSC,E2F3,1
E2F3,GSC,1
HOXB7,MEIS1,1
MEIS1,HOXB7,1
HOXB7,HOXB6,1
HOXB6,HOXB7,1
HOXB7,HOXB3,1
HOXB3,HOXB7,1
HOXB7,PBX1,1
PBX1,HOXB7,1
HOXB7,HOXB4,1
HOXB4,HOXB7,1
HOXB7,MEIS2,1
MEIS2,HOXB7,1
EGR1,JUND,1
JUND,EGR1,1
EGR1,STAT2,1
STAT2,EGR1,1
EGR1,OAS1,1
EGR1,SNAI1,1
SNAI1,EGR1,1
EGR1,IRF1,1
IRF1,EGR1,1
EGR1,RBBP4,1
RBBP4,EGR1,1
EGR1,CTNNB1,1
CTNNB1,EGR1,1
EGR1,BTG2,1
BTG2,EGR1,1
EGR1,TP53,1
TP53,EGR1,1
EGR1,MECOM,1
MECOM,EGR1,1
EGR1,EGF,1
EGF,EGR1,1
EGR1,NFATC1,1
NFATC1,EGR1,1
EGR1,GATAD2A,1
GATAD2A,EGR1,1
EGR1,NFATC3,1
NFATC3,EGR1,1
EGR1,STAT3,1
STAT3,EGR1,1
EGR1,SNAI2,1
SNAI2,EGR1,1
EGR1,EZH2,1
EZH2,EGR1,1
EGR1,PHC1,1
NFYB,TP53,1
TP53,NFYB,1
NFYB,CIITA,1
CIITA,NFYB,1
MAPK10,DUSP4,1
TWIST1,WWP1,1
WWP1,TWIST1,1
TWIST1,SNAI1,1
SNAI1,TWIST1,1
TWIST1,ZEB2,1
ZEB2,TWIST1,1
TWIST1,VIM,1
TWIST1,FN1,1
TWIST1,TP53,1
TP53,TWIST1,1
TWIST1,PPARGC1B,1
PPARGC1B,TWIST1,1
TWIST1,POU5F1,1
POU5F1,TWIST1,1
TWIST1,SOX2,1
SOX2,TWIST1,1
TWIST1,TCF4,1
TCF4,TWIST1,1
TWIST1,STAT3,1
STAT3,TWIST1,1
TWIST1,ZEB1,1
ZEB1,TWIST1,1
TWIST1,SNAI2,1
SNAI2,TWIST1,1
SRSF6,YBX1,1
YBX1,SRSF6,1
SRSF6,NUP35,1
SRSF6,RNPS1,1
RNPS1,SRSF6,1
SRSF6,HNRNPK,1
HNRNPK,SRSF6,1
SRSF6,SF1,1
SF1,SRSF6,1
SRSF6,ELAVL2,1
ELAVL2,SRSF6,1
SRSF6,POLR2H,1
POLR2H,SRSF6,1
SRSF6,SFPQ,1
SFPQ,SRSF6,1
SRSF6,SNRPB,1
SNRPB,SRSF6,1
SRSF6,RBMX,1
RBMX,SRSF6,1
SRSF6,SRSF1,1
SRSF1,SRSF6,1
SRSF6,POLR2G,1
POLR2G,SRSF6,1
SRSF6,SRSF3,1
SRSF3,SRSF6,1
SRSF6,NUP54,1
SRSF6,HNRNPD,1
HNRNPD,SRSF6,1
SRSF6,POLR2D,1
POLR2D,SRSF6,1
SRSF6,ALYREF,1
ALYREF,SRSF6,1
SRSF6,SRSF10,1
SRSF10,SRSF6,1
SRSF6,SRSF2,1
SRSF2,SRSF6,1
SRSF6,POLR2F,1
POLR2F,SRSF6,1
SRSF6,POLR2K,1
POLR2K,SRSF6,1
SRSF6,FUS,1
FUS,SRSF6,1
SRSF6,SNRPD1,1
SNRPD1,SRSF6,1
SRSF6,POLR2A,1
POLR2A,SRSF6,1
SNAI1,TP53,1
TP53,SNAI1,1
SNAI1,MECOM,1
MECOM,SNAI1,1
SNAI1,SMAD2,1
SMAD2,SNAI1,1
SNAI1,PARP1,1
PARP1,SNAI1,1
SNAI1,EGF,1
EGF,SNAI1,1
SNAI1,POU5F1,1
POU5F1,SNAI1,1
SNAI1,GATAD2A,1
GATAD2A,SNAI1,1
SNAI1,EHMT2,1
EHMT2,SNAI1,1
SNAI1,SOX2,1
SOX2,SNAI1,1
SNAI1,RBBP4,1
RBBP4,SNAI1,1
SNAI1,LEF1,1
LEF1,SNAI1,1
SNAI1,STAT3,1
STAT3,SNAI1,1
SNAI1,DNMT1,1
DNMT1,SNAI1,1
SNAI1,SNAI2,1
SNAI2,SNAI1,1
SNAI1,CTNNB1,1
CTNNB1,SNAI1,1
SNAI1,VIM,1
SNAI1,EZH2,1
EZH2,SNAI1,1
SNAI1,PHC1,1
SNAI1,FN1,1
SNAI1,CTBP1,1
CTBP1,SNAI1,1
SOX4,TP53,1
TP53,SOX4,1
SOX4,LEF1,1
LEF1,SOX4,1
SOX4,CTNNB1,1
CTNNB1,SOX4,1
SOX4,TCF7L1,1
TCF7L1,SOX4,1
IRF1,NCAM1,1
IRF1,STAT2,1
STAT2,IRF1,1
IRF1,OAS1,1
IRF1,TP53,1
TP53,IRF1,1
IRF1,SMARCC1,1
SMARCC1,IRF1,1
IRF1,TRIM22,1
TRIM22,IRF1,1
IRF1,CIITA,1
CIITA,IRF1,1
IRF1,TLR4,1
TLR4,IRF1,1
IRF1,SMARCD1,1
SMARCD1,IRF1,1
IRF1,TRIM2,1
IRF1,SP100,1
SP100,IRF1,1
IRF1,STAT3,1
STAT3,IRF1,1
IRF1,TRIM25,1
TRIM25,IRF1,1
IRF1,HLA-DRB1,1
IRF1,POLR2A,1
POLR2A,IRF1,1
IRF1,HLA-DQB1,1
BMP4,HAND2,1
HAND2,BMP4,1
BMP4,SPP1,1
BMP4,GPC3,1
BMP4,MATN3,1
BMP4,FOXF1,1
FOXF1,BMP4,1
BMP4,SMAD2,1
SMAD2,BMP4,1
BMP4,BAMBI,1
BMP4,SMAD6,1
SMAD6,BMP4,1
BMP4,MEPE,1
BMP4,OTX2,1
OTX2,BMP4,1
BMP4,MSX1,1
MSX1,BMP4,1
BMP4,WNT5A,1
BMP4,TBX3,1
TBX3,BMP4,1
BMP4,CTNNB1,1
CTNNB1,BMP4,1
BMP4,GATA4,1
GATA4,BMP4,1
BMP4,BMPR1A,1
BMPR1A,BMP4,1
BMP4,FN1,1
BMP4,BMPER,1
BMP4,ZFYVE16,1
BMP4,TNC,1
BMP4,ID1,1
ID1,BMP4,1
BMP4,SHOX2,1
SHOX2,BMP4,1
BMP4,FST,1
BMP4,MIA3,1
BMP4,POU5F1,1
POU5F1,BMP4,1
BMP4,BMP2,1
BMP2,BMP4,1
BMP4,SOX17,1
SOX17,BMP4,1
BMP4,SOX2,1
SOX2,BMP4,1
BMP4,LEF1,1
LEF1,BMP4,1
BMP4,FBN1,1
BMP4,EOMES,1
EOMES,BMP4,1
BMP4,PRSS23,1
BMP4,STAT3,1
STAT3,BMP4,1
BMP4,SMAD5,1
SMAD5,BMP4,1
BMP4,DKK1,1
BMP4,CER1,1
BMP4,PENK,1
BMP4,LTBP1,1
BMP4,GATA2,1
GATA2,BMP4,1
RAD51,DLGAP5,1
MAML3,DLGAP5,1
ESPL1,DLGAP5,1
MCM4,DLGAP5,1
RBPJ,DLGAP5,1
MCM6,NCAPG,1
RAD51,NCAPG,1
MCM7,NCAPG,1
CENPK,NCAPG,1
MCM2,NCAPG,1
ESPL1,NCAPG,1
MCM3,NCAPG,1
MCM4,NCAPG,1
EZH2,NCAPG,1
UHRF1,NCAPG,1
GRHL2,ESRP1,1
GRHL2,GRHL1,1
GRHL1,GRHL2,1
GRHL2,EPCAM,1
GRHL2,ZEB1,1
ZEB1,GRHL2,1
ZNF764,TRIM28,1
TRIM28,ZNF764,1
JUND,MAPK10,1
MAPK10,JUND,1
TRIM28,ATRX,1
ATRX,TRIM28,1
TRIM28,ZNF398,1
ZNF398,TRIM28,1
TRIM28,ZNF30,1
TRIM28,CBX3,1
CBX3,TRIM28,1
TRIM28,ZNF585B,1
ZNF585B,TRIM28,1
TRIM28,ZNF589,1
ZNF589,TRIM28,1
TRIM28,ZKSCAN1,1
ZKSCAN1,TRIM28,1
TRIM28,TP53,1
TP53,TRIM28,1
TRIM28,TFDP1,1
TFDP1,TRIM28,1
TRIM28,ZNF471,1
ZNF471,TRIM28,1
TRIM28,POU5F1,1
POU5F1,TRIM28,1
TRIM28,ZNF202,1
ZNF202,TRIM28,1
TRIM28,ZNF160,1
ZNF160,TRIM28,1
TRIM28,CHAF1A,1
CHAF1A,TRIM28,1
TRIM28,ZNF587,1
ZNF587,TRIM28,1
PDCD11,NOL11,1
MCM7,GINS2,1
MCM6,GINS2,1
MCM2,GINS2,1
RAD51,GINS2,1
MCM3,GINS2,1
MCM4,GINS2,1
UHRF1,GINS2,1
FUS,YBX1,1
YBX1,FUS,1
FUS,POLR2G,1
POLR2G,FUS,1
FUS,SRSF3,1
SRSF3,FUS,1
FUS,NONO,1
NONO,FUS,1
FUS,RNPS1,1
RNPS1,FUS,1
FUS,HNRNPK,1
HNRNPK,FUS,1
FUS,HNRNPD,1
HNRNPD,FUS,1
FUS,POLR2D,1
POLR2D,FUS,1
FUS,ALYREF,1
ALYREF,FUS,1
FUS,SF1,1
SF1,FUS,1
FUS,ELAVL2,1
ELAVL2,FUS,1
FUS,POLR2H,1
POLR2H,FUS,1
FUS,SRSF10,1
SRSF10,FUS,1
FUS,SFPQ,1
SFPQ,FUS,1
FUS,SNRPB,1
SNRPB,FUS,1
FUS,SRSF2,1
SRSF2,FUS,1
FUS,POLR2F,1
POLR2F,FUS,1
FUS,POLR2K,1
POLR2K,FUS,1
FUS,ILF3,1
ILF3,FUS,1
FUS,SNRPD1,1
SNRPD1,FUS,1
FUS,RBMX,1
RBMX,FUS,1
FUS,SRSF1,1
SRSF1,FUS,1
FUS,POLR2A,1
POLR2A,FUS,1
SMARCC1,RUNX1,1
RUNX1,SMARCC1,1
SMARCC1,SMARCD3,1
SMARCD3,SMARCC1,1
SMARCC1,DPF2,1
DPF2,SMARCC1,1
SMARCC1,SMARCD1,1
SMARCD1,SMARCC1,1
SMARCC1,DNMT3A,1
DNMT3A,SMARCC1,1
SMARCC1,CHAF1A,1
CHAF1A,SMARCC1,1
SMARCC1,POLR2A,1
POLR2A,SMARCC1,1
VHL,ASB9,1
ASB9,VHL,1
VHL,WWP1,1
WWP1,VHL,1
VHL,CDC20,1
VHL,HIF3A,1
HIF3A,VHL,1
VHL,RNF138,1
VHL,PSMD9,1
PSMD9,VHL,1
VHL,LIMD1,1
LIMD1,VHL,1
VHL,MEX3C,1
VHL,SH3RF1,1
VHL,NEDD4,1
VHL,CUL1,1
VHL,LRR1,1
VHL,COMMD10,1
VHL,HIF1A,1
HIF1A,VHL,1
VHL,ASB4,1
ASB4,VHL,1
VHL,GLMN,1
VHL,RNF14,1
RNF14,VHL,1
VHL,RNF19A,1
RNF19A,VHL,1
VHL,POLR2A,1
POLR2A,VHL,1
BHLHE40,RORB,1
RORB,BHLHE40,1
BHLHE40,PER3,1
PER3,BHLHE40,1
BHLHE40,STAT3,1
STAT3,BHLHE40,1
BHLHE40,RMI1,1
BHLHE40,BLM,1
BMP2,FST,1
BMPR1A,FST,1
LIN28A,ZCCHC11,1
SRC,PDGFRA,1
TP53,PDGFRA,1
EGF,PDGFRA,1
PDGFA,PDGFRA,1
STAT3,PDGFRA,1
TRIM33,SEMA6A,1
APC,TLE1,1
TLE1,APC,1
