TF,Target,label
ELF1,SLC43A2,0
HDAC7,RAG2,0
MCM7,ELL2,0
IKZF1,GP9,0
PGR,PDGFRB,0
IKZF1,MEF2C,0
IRF8,DACH1,0
SATB1,RUNX1T1,0
VDR,EFNA1,0
HNF4A,CD63,0
GFI1B,KCNK5,0
MEF2C,KLF6,0
MYC,RUNX2,0
REL,FUT8,0
NDN,ARPP21,0
MCM4,KLF6,0
RUNX2,ELF1,0
MCM4,SELL,0
PGR,NT5C3,0
MAML3,HMGB2,0
GATA2,NUDT19,0
FOXO1,ARHGAP27,0
FOXO1,TSC22D3,0
MAML3,VAMP5,0
PBX1,RUNX2,0
HDAC7,CCT2,0
MYCN,NCF1,0
ELF1,ANKRD44,0
SPI1,N4BP3,0
NDN,ZFP62,0
HDAC7,TMEM123,0
MCM7,GATA2,0
RUNX2,YBX1,0
HLF,FDFT1,0
NDN,FLT3,0
RARB,MYCT1,0
MEIS1,TIE1,0
MCM4,TRIM16,0
PBX1,SPI1,0
SPI1,ENPP5,0
MCM7,NUDT19,0
MEF2C,UHRF1,0
HMGB2,CBX7,0
MEF2C,H2-DMA,0
ESR1,SLBP,0
RUNX2,MKI67,0
YBX1,ELF1,0
RUNX2,BCL2,0
IRF6,MAML3,0
MECOM,TAPT1,0
SATB1,RUNX2,0
MCM4,NUCB2,0
HDAC7,ANGPT1,0
HDAC7,ELF1,0
SPI1,PRIM1,0
MAML3,APOE,0
NR3C2,UNC93B1,0
MEF2C,VEGFC,0
CBFB,PRIM1,0
NDN,CASP12,0
SATB1,TSC22D3,0
YBX1,N4BP3,0
NOTCH1,FCHO2,0
GATA2,MCM4,0
NOTCH1,IL1R1,0
IKZF1,PRIM1,0
MYC,N4BP3,0
RUNX1T1,SOCS2,0
GATA2,ITSN1,0
HDAC7,CCNG2,0
NDN,FOXO1,0
NDN,ZNRF2,0
HOXA9,YBX1,0
RUNX1T1,NUDT19,0
ELF1,WLS,0
MCM4,IL7R,0
MCM7,CD74,0
HDAC7,MGAT1,0
IRF6,KCNK5,0
PGR,UHRF1,0
VDR,PRDM16,0
HDAC7,TIPIN,0
MECOM,SOCS2,0
YBX1,RARB,0
IRF8,ITGB7,0
SATB1,GP9,0
MEIS1,CKS1B,0
GFI1B,NPDC1,0
PBX1,FLT3,0
NDN,ANGPT1,0
MYCN,H1F0,0
NOTCH1,DTL,0
GATA2,H1F0,0
HLF,EMP1,0
CBFB,ARRDC4,0
MAML3,ELF1,0
ELF1,MEIS1,0
NOTCH1,TGM2,0
MAML3,EMP1,0
VDR,KCTD12,0
SPI1,CTSF,0
GATA2,BCL2,0
RUNX2,TOP2A,0
GATA2,IRF8,0
NOTCH1,NUDT19,0
GATA2,TRIM16,0
CBFB,ITSN1,0
NR3C2,SLC29A1,0
GATA2,SLC43A2,0
GFI1B,PF4,0
NOTCH1,CADPS2,0
RARB,HDAC7,0
RUNX1T1,SLBP,0
VDR,ARHGAP27,0
HNF4A,MOGS,0
IKZF1,CRIP1,0
IKZF1,RASAL3,0
RUNX1T1,IRF6,0
MYCN,SYK,0
RUNX1T1,ICA1,0
IRF8,IPCEF1,0
MECOM,MCM7,0
ESR1,ENPP5,0
ESR1,MEIS1,0
HOXA9,CADPS2,0
MEIS1,VEGFC,0
HLF,RUNX2,0
PGR,TEK,0
PGR,CCR7,0
PBX1,IL7R,0
REL,RARB,0
HOXA9,SGMS1,0
HOXA9,DTL,0
ESR1,CD74,0
GATA2,PRR5,0
IRF8,NT5C3,0
HLF,CRIP1,0
NDN,VEGFC,0
MYCN,TRIB3,0
MECOM,PTGS1,0
MECOM,VDR,0
HDAC7,IGHM,0
MEIS1,CCDC112,0
HNF4A,TIPIN,0
HMGB2,MEF2C,0
PBX1,NEAT1,0
MYCN,HOXA9,0
GATA2,AMPD2,0
MEIS1,CPXM1,0
ELF1,NFIA,0
ESR1,DACH1,0
REL,TEK,0
HOXA9,MLLT3,0
HDAC7,MPZL1,0
SPI1,SLC29A1,0
ESR1,DTL,0
NOTCH1,MAGED1,0
MCM4,CCDC112,0
IRF8,TAPT1,0
RUNX1T1,FOXO1,0
RUNX1T1,HNRNPAB,0
VDR,NT5C3,0
IRF8,RASAL3,0
GATA2,SYK,0
MCM4,MEF2C,0
FOXO1,RNF38,0
SPI1,CDT1,0
FOXO1,PIRB,0
MCM7,MLLT3,0
