TF,Target,label
AHR,NRIP1,1
AHR,NSD1,1
AHR,OTX2,1
AHR,PDGFA,1
AHR,PIAS2,1
AHR,PIM2,1
AHR,POLR1D,1
AHR,PPARA,1
AHR,PRMT5,1
AHR,PSEN1,1
AHR,PTMA,1
AHR,RAD51,1
AHR,RARG,1
AHR,RBBP7,1
AHR,SIAE,1
AHR,SLC25A11,1
AHR,SLC25A37,1
AHR,SLC7A3,1
AHR,SMAD5,1
AHR,SMARCA4,1
AHR,SMC6,1
AHR,SOX2,1
AHR,SP4,1
AHR,SRSF6,1
AHR,SSBP3,1
AHR,TAF7,1
AHR,TBL1X,1
AHR,THAP1,1
AHR,TMEM126B,1
AHR,TNNI3,1
AHR,TPGS2,1
AHR,TRIM27,1
AHR,UCK2,1
AHR,USP1,1
AHR,XPO6,1
AHR,XRCC6,1
AHR,YARS,1
AHR,ZFHX3,1
AHR,ZIC2,1
AHR,ZNHIT3,1
APEX1,FEN1,1
APEX1,HDAC1,1
APEX1,HMGB2,1
APEX1,NME1,1
APEX1,PCNA,1
APEX1,POLB,1
APEX1,TP53,1
APEX1,XRCC6,1
ASCC3,SKIL,1
ATF3,ATP5G1,1
ATF3,B4GALT3,1
ATF3,CENPE,1
ATF3,CRABP2,1
ATF3,ELL2,1
ATF3,ELOVL5,1
ATF3,FAM49B,1
ATF3,FN1,1
ATF3,FOSB,1
ATF3,GATA4,1
ATF3,GPM6B,1
ATF3,HCFC1,1
ATF3,ICA1,1
ATF3,IDI1,1
ATF3,JUN,1
ATF3,JUND,1
ATF3,KAT7,1
ATF3,LGALS4,1
ATF3,LHX1,1
ATF3,LRRC40,1
ATF3,MAFF,1
ATF3,MRRF,1
ATF3,MXD1,1
ATF3,MYBL2,1
ATF3,NEDD1,1
ATF3,NR3C1,1
ATF3,NUF2,1
ATF3,PAX6,1
ATF3,PEG3,1
ATF3,POLE4,1
ATF3,PRKCE,1
ATF3,RAD51C,1
ATF3,RIOK1,1
ATF3,SIRT2,1
ATF3,SKIL,1
ATF3,SLC39A5,1
ATF3,SLC7A3,1
ATF3,SMAD3,1
ATF3,SRSF1,1
ATF3,SSBP3,1
ATF3,SURF2,1
ATF3,TGIF2,1
ATF3,TMEM147,1
ATF3,UCK2,1
ATF3,ZFHX3,1
ATF3,ZWILCH,1
BCL11A,NR2F2,1
BCL11B,NR2F2,1
BCOR,HDAC1,1
BCOR,HDAC6,1
BCOR,USP7,1
BIN1,RIN2,1
BPTF,ACADVL,1
BPTF,BTG1,1
BPTF,CCDC82,1
BPTF,CDCA3,1
BPTF,CDH2,1
BPTF,CDK5RAP2,1
BPTF,COPS5,1
BPTF,CRBN,1
BPTF,CREB3L3,1
BPTF,CUEDC2,1
BPTF,DAB2,1
BPTF,ETV1,1
BPTF,FGFR1,1
BPTF,HIST1H1E,1
BPTF,KEAP1,1
BPTF,MAZ,1
BPTF,MEF2C,1
BPTF,NNAT,1
BPTF,NR2F2,1
BPTF,PIM2,1
BPTF,RRM1,1
BPTF,SERTAD3,1
BPTF,SORBS2,1
BPTF,SP4,1
BPTF,SYTL2,1
BPTF,TGIF1,1
BPTF,ZFP36,1
BRCA1,AKR1B1,1
BRCA1,AURKA,1
BRCA1,BRIP1,1
BRCA1,CDK1,1
BRCA1,CDK4,1
BRCA1,CHEK2,1
BRCA1,CTBP1,1
BRCA1,DCLRE1C,1
BRCA1,E2F4,1
BRCA1,ETS1,1
BRCA1,FANCA,1
BRCA1,FANCD2,1
BRCA1,FHL2,1
BRCA1,HDAC1,1
BRCA1,HDAC2,1
BRCA1,JUN,1
BRCA1,JUND,1
BRCA1,KPNA2,1
BRCA1,MED21,1
BRCA1,MLH1,1
BRCA1,PCNA,1
BRCA1,POLR2K,1
BRCA1,POU2F1,1
BRCA1,RAD51,1
BRCA1,RBBP4,1
BRCA1,RBBP7,1
BRCA1,RBBP8,1
BRCA1,RFC1,1
BRCA1,SMAD2,1
BRCA1,SMAD3,1
BRCA1,SMARCA4,1
BRCA1,TOP2A,1
BRCA1,TP53,1
BRCA2,BRCA1,1
BRCA2,BUB1B,1
BRCA2,CDK1,1
BRCA2,FANCD2,1
BRCA2,PLK1,1
BRCA2,SMAD3,1
BRCA2,TP53,1
BRIP1,BRCA1,1
BTF3,MED21,1
BTF3,POLR2B,1
BTG1,CNOT7,1
BTG1,THRB,1
BTG2,CNOT7,1
CBX3,DSN1,1
CBX3,HIST1H1E,1
CBX3,SP100,1
CBX3,TRIM28,1
CDX2,MAPK1,1
CDX2,PAX6,1
CEBPA,AAMP,1
CEBPA,ACADVL,1
CEBPA,ACSL5,1
CEBPA,AEBP1,1
CEBPA,AGT,1
CEBPA,APEH,1
CEBPA,APOA1,1
CEBPA,APOB,1
CEBPA,ASXL1,1
CEBPA,ATF3,1
CEBPA,ATP5G1,1
CEBPA,BCL11B,1
CEBPA,BRMS1,1
CEBPA,CCNB1,1
CEBPA,CCND1,1
CEBPA,CCS,1
CEBPA,CDK4,1
CEBPA,CDKN1A,1
CEBPA,CDKN3,1
CEBPA,CEBPD,1
CEBPA,CFTR,1
CEBPA,COMMD3,1
CEBPA,CREB1,1
CEBPA,CUEDC2,1
CEBPA,DDIT3,1
CEBPA,E2F3,1
CEBPA,E2F4,1
CEBPA,F3,1
CEBPA,FAM46A,1
CEBPA,FANCB,1
CEBPA,FBXO22,1
CEBPA,FGA,1
CEBPA,FOSL1,1
CEBPA,FOXP1,1
CEBPA,GATA4,1
CEBPA,GLIS3,1
CEBPA,GPC3,1
CEBPA,HAUS2,1
CEBPA,HMGCS2,1
CEBPA,HMGN2,1
CEBPA,HMGN3,1
CEBPA,HNF4A,1
CEBPA,HP,1
CEBPA,HPX,1
CEBPA,ID2,1
CEBPA,ID3,1
CEBPA,IFRD2,1
CEBPA,IQGAP2,1
CEBPA,IVNS1ABP,1
CEBPA,KAT7,1
CEBPA,LAMC1,1
CEBPA,LIG1,1
CEBPA,MAF,1
CEBPA,MDK,1
CEBPA,MRPS27,1
CEBPA,MRRF,1
CEBPA,NCOA6,1
CEBPA,NFYB,1
CEBPA,NIP7,1
CEBPA,NOSIP,1
CEBPA,NR1H3,1
CEBPA,NR2F2,1
CEBPA,NR3C1,1
CEBPA,NREP,1
CEBPA,NRIP1,1
CEBPA,NUPR1,1
CEBPA,ORC4,1
CEBPA,ORC5,1
CEBPA,PAX6,1
CEBPA,PCNA,1
CEBPA,PDGFA,1
CEBPA,PDGFRA,1
CEBPA,PIM2,1
CEBPA,PISD,1
CEBPA,PITX1,1
CEBPA,POLR2D,1
CEBPA,PPAPDC1B,1
CEBPA,PREB,1
CEBPA,PROSER1,1
CEBPA,PSAT1,1
CEBPA,PTPN12,1
CEBPA,RFC1,1
CEBPA,RUNX1T1,1
CEBPA,SEC14L2,1
CEBPA,SLC25A11,1
CEBPA,SLC39A10,1
CEBPA,SORBS2,1
CEBPA,STC1,1
CEBPA,TCF4,1
CEBPA,TF,1
CEBPA,TFDP2,1
CEBPA,TFE3,1
CEBPA,TK1,1
CEBPA,TMEM237,1
CEBPA,TOP2A,1
CEBPA,TP53,1
CEBPA,UCKL1,1
CEBPA,UHRF1,1
CEBPA,USP45,1
CEBPA,VTN,1
CEBPD,CCND1,1
CEBPD,CEBPA,1
CEBPD,CFTR,1
CEBPD,F3,1
CEBPD,HPX,1
CEBPD,TF,1
CEBPZ,NFYB,1
CEBPZ,TP53,1
CHAF1A,ASF1A,1
CHAF1A,BLM,1
CHAF1A,DBF4,1
CHAF1A,PCNA,1
CHAF1A,TCERG1,1
CHAF1A,TRIM28,1
CNOT7,BTG1,1
CNOT7,BTG2,1
CNOT7,CDK1,1
CNOT7,CDK4,1
COPS2,COPS3,1
COPS2,COPS5,1
COPS2,COPS7A,1
COPS2,NIF3L1,1
COPS2,THRB,1
COPS2,TP53,1
COPS5,COPS2,1
COPS5,COPS3,1
COPS5,COPS7A,1
COPS5,F2RL1,1
COPS5,HNF4A,1
COPS5,JUN,1
COPS5,JUND,1
COPS5,NCOA1,1
COPS5,SMAD2,1
COPS5,TP53,1
COPS5,UCHL1,1
CREB1,ABCE1,1
CREB1,ACY1,1
CREB1,AIMP2,1
CREB1,AMHR2,1
CREB1,APEX1,1
CREB1,ARL6IP6,1
CREB1,ATF3,1
CREB1,ATG5,1
CREB1,ATP5G1,1
CREB1,B4GALT3,1
CREB1,BIN1,1
CREB1,BRCA1,1
CREB1,BTG2,1
CREB1,C11ORF1,1
CREB1,CAMK2D,1
CREB1,CAPRIN1,1
CREB1,CCND1,1
CREB1,CFTR,1
CREB1,CHEK1,1
CREB1,CNOT7,1
CREB1,CREB3L2,1
CREB1,CRELD1,1
CREB1,DDX5,1
CREB1,DGAT1,1
CREB1,DHRS3,1
CREB1,DRAP1,1
CREB1,EGR1,1
CREB1,ELAVL2,1
CREB1,EMC2,1
CREB1,EPS8L2,1
CREB1,ESYT1,1
CREB1,F3,1
CREB1,FN1,1
CREB1,FOSB,1
CREB1,GATA4,1
CREB1,GLI2,1
CREB1,GOT1,1
CREB1,GPM6B,1
CREB1,GPN1,1
CREB1,GTF2F2,1
CREB1,HCFC1,1
CREB1,HMBS,1
CREB1,HMGN1,1
CREB1,HNRNPH3,1
CREB1,HSD17B7,1
CREB1,ID2,1
CREB1,ID3,1
CREB1,IFNGR1,1
CREB1,IRF1,1
CREB1,IVNS1ABP,1
CREB1,JARID2,1
CREB1,KAT7,1
CREB1,KLF5,1
CREB1,LAMB1,1
CREB1,LAMC1,1
CREB1,LCMT1,1
CREB1,LHX1,1
CREB1,MAF,1
CREB1,MAFF,1
CREB1,MAP1B,1
CREB1,MCM2,1
CREB1,MED14,1
CREB1,MED21,1
CREB1,MEF2C,1
CREB1,MLF1,1
CREB1,NHEJ1,1
CREB1,NR3C1,1
CREB1,NSD1,1
CREB1,NTHL1,1
CREB1,PAK1IP1,1
CREB1,PAPOLA,1
CREB1,PAX6,1
CREB1,PCID2,1
CREB1,PEF1,1
CREB1,PITX2,1
CREB1,POLB,1
CREB1,PPARA,1
CREB1,PRKCE,1
CREB1,PTMA,1
CREB1,PTP4A1,1
CREB1,PWP1,1
CREB1,RBBP8,1
CREB1,RCAN1,1
CREB1,RNF19A,1
CREB1,SEC11C,1
CREB1,SGK1,1
CREB1,SHKBP1,1
CREB1,SKIL,1
CREB1,SMARCA4,1
CREB1,SMARCA5,1
CREB1,SP4,1
CREB1,SPAG9,1
CREB1,SRF,1
CREB1,SRM,1
CREB1,SRSF1,1
CREB1,SSBP3,1
CREB1,SULF2,1
CREB1,SUV39H2,1
CREB1,TF,1
CREB1,TFRC,1
CREB1,TGIF2,1
CREB1,THRAP3,1
CREB1,TMEM97,1
CREB1,UCHL5,1
CREB1,UMPS,1
CREB1,UROD,1
CREB1,USP39,1
CREB1,USP44,1
CREB1,VEZF1,1
CREB1,YWHAH,1
CREB1,ZBTB16,1
CREB1,ZNF644,1
CREB1,ZNRD1,1
CREB3L3,USP7,1
CSDE1,HNRNPD,1
CSRP2,EEF1A1,1
CTBP1,FOXP1,1
CTBP1,HDAC1,1
CTBP1,HDAC2,1
CTBP1,NRIP1,1
CTBP1,RBBP8,1
CTBP1,RBPJ,1
CTBP1,TCF7L1,1
CTBP1,TGIF1,1
DAB2,CDK1,1
DAB2,ITGB5,1
DAB2,SMAD2,1
DAB2,SMAD3,1
DAXX,DNMT1,1
DAXX,ETS1,1
DAXX,HDAC1,1
DAXX,HDAC2,1
DAXX,HIPK2,1
DAXX,MCRS1,1
DAXX,TP53,1
DAXX,USP7,1
DDB2,HDAC1,1
DDIT3,APEH,1
DDIT3,ASXL1,1
DDIT3,ATF3,1
DDIT3,ATP5G1,1
DDIT3,BCL11B,1
DDIT3,CCS,1
DDIT3,E2F4,1
DDIT3,FANCB,1
DDIT3,FOXP1,1
DDIT3,HMGN3,1
DDIT3,HSD17B14,1
DDIT3,ID2,1
DDIT3,ID3,1
DDIT3,IQGAP2,1
DDIT3,JUN,1
DDIT3,JUND,1
DDIT3,LAMC1,1
DDIT3,MRPS27,1
DDIT3,NIP7,1
DDIT3,PDGFA,1
DDIT3,PROSER1,1
DDIT3,RUNX1T1,1
DDIT3,UCKL1,1
DDIT3,VTN,1
DDIT3,XBP1,1
DDX20,GEMIN2,1
DDX20,HDAC2,1
