TF,Target,label
GATA3,FAM129B,1
GATA3,FBLIM1,1
GATA3,FGF10,1
GATA3,FGF3,1
GATA3,FGF4,1
GATA3,FHL2,1
GATA3,FLRT3,1
GATA3,FN1,1
GATA3,FOXA2,1
GATA3,FOXD3,1
GATA3,FOXJ2,1
GATA3,FOXP1,1
GATA3,FOXQ1,1
GATA3,FRMD4A,1
GATA3,FXYD3,1
GATA3,GABARAPL2,1
GATA3,GAS6,1
GATA3,GATA4,1
GATA3,GATA6,1
GATA3,GBX2,1
GATA3,GDPD5,1
GATA3,GJB3,1
GATA3,GLI1,1
GATA3,GLI2,1
GATA3,GLIPR2,1
GATA3,GNRH1,1
GATA3,GSTA4,1
GATA3,GTF2A1L,1
GATA3,GTF2I,1
GATA3,H1F0,1
GATA3,HDAC11,1
GATA3,HES1,1
GATA3,HEY2,1
GATA3,HIP1,1
GATA3,HIST1H2BB,1
GATA3,HIST1H2BK,1
GATA3,HIST1H2BN,1
GATA3,HIST1H4K,1
GATA3,HKDC1,1
GATA3,HMGA2,1
GATA3,HNF1B,1
GATA3,HS3ST1,1
GATA3,HSF2BP,1
GATA3,HSPA5,1
GATA3,HSPB1,1
GATA3,HTRA1,1
GATA3,ID3,1
GATA3,IFI30,1
GATA3,IFITM1,1
GATA3,IFITM3,1
GATA3,IGFBP2,1
GATA3,IRF1,1
GATA3,IRF2,1
GATA3,JUN,1
GATA3,KANK3,1
GATA3,KAT2B,1
GATA3,KDELR3,1
GATA3,KDM3A,1
GATA3,KDM5B,1
GATA3,KEAP1,1
GATA3,KIT,1
GATA3,KLF2,1
GATA3,KLF6,1
GATA3,KLF8,1
GATA3,KRT8,1
GATA3,L1TD1,1
GATA3,LAMA1,1
GATA3,LAMC1,1
GATA3,LAPTM5,1
GATA3,LDLRAP1,1
GATA3,LEFTY2,1
GATA3,LGMN,1
GATA3,LHX2,1
GATA3,LMO4,1
GATA3,LOXL2,1
GATA3,LRP2,1
GATA3,LRPAP1,1
GATA3,LRRK1,1
GATA3,LY6G6E,1
GATA3,MAML3,1
GATA3,MAPK11,1
GATA3,MAPK8,1
GATA3,MBD2,1
GATA3,ME1,1
GATA3,MEG3,1
GATA3,MEIS1,1
GATA3,MEIS3,1
GATA3,MGST3,1
GATA3,MLXIPL,1
GATA3,MME,1
GATA3,MORC4,1
GATA3,MSC,1
GATA3,MSX2,1
GATA3,MT1,1
GATA3,MYCN,1
GATA3,MYD88,1
GATA3,MYH9,1
GATA3,MYLPF,1
GATA3,MYO6,1
GATA3,MYO7A,1
GATA3,NANOG,1
GATA3,NCOA6,1
GATA3,NDRG1,1
GATA3,NFATC1,1
GATA3,NFATC2IP,1
GATA3,NFIB,1
GATA3,NFXL1,1
GATA3,NID1,1
GATA3,NKRF,1
GATA3,NOTCH4,1
GATA3,NOTUM,1
GATA3,NPHS1,1
GATA3,NR0B1,1
GATA3,NR1D1,1
GATA3,NR1D2,1
GATA3,NR3C1,1
GATA3,NRG1,1
GATA3,NUP210,1
GATA3,NUPR1,1
GATA3,NXF7,1
GATA3,OPLAH,1
GATA3,OTX2,1
GATA3,P4HA1,1
GATA3,P4HA2,1
GATA3,P4HB,1
GATA3,PARVB,1
GATA3,PATZ1,1
GATA3,PAX6,1
GATA3,PAX8,1
GATA3,PBXIP1,1
GATA3,PCBD1,1
GATA3,PCOLCE,1
GATA3,PDGFRA,1
GATA3,PDK1,1
GATA3,PDPN,1
GATA3,PFKP,1
GATA3,PGA5,1
GATA3,PHC1,1
GATA3,PHLDB2,1
GATA3,PIAS3,1
GATA3,PITX1,1
GATA3,PLA2G1B,1
GATA3,PLOD1,1
GATA3,PLOD2,1
GATA3,PLTP,1
GATA3,PODXL,1
GATA3,POU5F1,1
GATA3,PRDM1,1
GATA3,PRDM14,1
GATA3,PRDM5,1
GATA3,PRSS35,1
GATA3,PTH1R,1
GATA3,RAB3IL1,1
GATA3,RANBP17,1
GATA3,RARA,1
GATA3,RARG,1
GATA3,RASGRP2,1
GATA3,RBBP7,1
GATA3,RBPMS2,1
GATA3,RCN3,1
GATA3,RCOR2,1
GATA3,RERE,1
GATA3,REST,1
GATA3,RFX5,1
GATA3,RHOX5,1
GATA3,RHOX6,1
GATA3,RIAN,1
GATA3,RRBP1,1
GATA3,RUNX1,1
GATA3,SALL1,1
GATA3,SAP30,1
GATA3,SATB2,1
GATA3,SDC4,1
GATA3,SEMA4C,1
GATA3,SERPINH1,1
GATA3,SHKBP1,1
GATA3,SKIL,1
GATA3,SLC25A4,1
GATA3,SLC5A11,1
GATA3,SLC6A8,1
GATA3,SLC7A3,1
GATA3,SLC7A6,1
GATA3,SLC9A6,1
GATA3,SMAD3,1
GATA3,SMARCA2,1
GATA3,SMARCD1,1
GATA3,SNAI1,1
GATA3,SNAPC3,1
GATA3,SNURF,1
GATA3,SOCS2,1
GATA3,SOX17,1
GATA3,SOX2,1
GATA3,SOX4,1
GATA3,SOX7,1
GATA3,SP8,1
GATA3,SPARC,1
GATA3,SPEN,1
GATA3,SPRY4,1
GATA3,SRGN,1
GATA3,SRI,1
GATA3,STARD10,1
GATA3,STARD8,1
GATA3,STAT4,1
GATA3,SUB1,1
GATA3,SURF4,1
GATA3,TAGLN2,1
GATA3,TAX1BP3,1
GATA3,TBX18,1
GATA3,TBX3,1
GATA3,TCEA3,1
GATA3,TCF7,1
GATA3,TCF7L2,1
GATA3,TDGF1,1
GATA3,TDH,1
GATA3,TEAD1,1
GATA3,TEAD4,1
GATA3,TET1,1
GATA3,TET2,1
GATA3,TFRC,1
GATA3,TGIF1,1
GATA3,THBD,1
GATA3,TINAGL1,1
GATA3,TMED2,1
GATA3,TMEM144,1
GATA3,TMEM150A,1
GATA3,TNS4,1
GATA3,TOX3,1
GATA3,TRH,1
GATA3,TRIM25,1
GATA3,TRPS1,1
GATA3,TXNDC12,1
GATA3,USF1,1
GATA3,VEGFA,1
GATA3,WDR45,1
GATA3,WWTR1,1
GATA3,XBP1,1
GATA3,ZBTB10,1
GATA3,ZBTB39,1
GATA3,ZC3H7A,1
GATA3,ZEB2,1
GATA3,ZFAND3,1
GATA3,ZFP219,1
GATA3,ZFP281,1
GATA3,ZFP42,1
GATA3,ZFP423,1
GATA3,ZFPM1,1
GATA3,ZIC3,1
GATA3,ZSWIM4,1
JARID2,ADAM23,1
JARID2,AKR1B8,1
JARID2,ALG13,1
JARID2,ALPL,1
JARID2,AMOT,1
JARID2,ANXA5,1
JARID2,APBB1,1
JARID2,APOBEC3,1
JARID2,APOE,1
JARID2,APP,1
JARID2,AQP8,1
JARID2,ARHGAP29,1
JARID2,ARID3B,1
JARID2,ARNT2,1
JARID2,ASNS,1
JARID2,ASS1,1
JARID2,ATP13A3,1
JARID2,AU018091,1
JARID2,BACH2,1
JARID2,BCAT1,1
JARID2,BIN1,1
JARID2,BMP4,1
JARID2,BRCA1,1
JARID2,BRCA2,1
JARID2,BTG1,1
JARID2,CALCOCO2,1
JARID2,CAR2,1
JARID2,CCNB1,1
JARID2,CEBPZ,1
JARID2,CKB,1
JARID2,COBL,1
JARID2,CRABP2,1
JARID2,CTBP1,1
JARID2,CTH,1
JARID2,CUBN,1
JARID2,CUX2,1
JARID2,DAB2,1
JARID2,DDX20,1
JARID2,DDX58,1
JARID2,DKC1,1
JARID2,DMRT1,1
JARID2,DPP4,1
JARID2,DPPA2,1
JARID2,DPPA4,1
JARID2,DUSP9,1
JARID2,EBF1,1
JARID2,EBF4,1
JARID2,ECT2,1
JARID2,EDA2R,1
JARID2,ELAVL2,1
JARID2,ELF3,1
JARID2,ELL2,1
JARID2,EOMES,1
JARID2,EPHA2,1
JARID2,ERF,1
JARID2,ESPL1,1
JARID2,ESRRB,1
JARID2,ETV1,1
JARID2,ETV4,1
JARID2,ETV5,1
JARID2,FABP3,1
JARID2,FGF4,1
JARID2,FGFR3,1
JARID2,FN1,1
JARID2,FOXH1,1
JARID2,FOXQ1,1
JARID2,FRMD4A,1
JARID2,FRRS1,1
JARID2,GABBR1,1
JARID2,GABPA,1
JARID2,GJB3,1
JARID2,GLDC,1
JARID2,GNPDA1,1
JARID2,GSR,1
JARID2,GSTA4,1
JARID2,HIST1H2AK,1
JARID2,HNF1B,1
JARID2,HSF2BP,1
JARID2,HSPB1,1
JARID2,HSPG2,1
JARID2,HTRA1,1
JARID2,ID4,1
JARID2,IFI30,1
JARID2,IFITM1,1
JARID2,IFITM2,1
JARID2,IFITM3,1
JARID2,IRF1,1
JARID2,ITGA6,1
JARID2,ITPK1,1
JARID2,JUN,1
JARID2,KANK3,1
JARID2,KAT2B,1
JARID2,KLF2,1
JARID2,KLF9,1
JARID2,KNTC1,1
JARID2,L1TD1,1
JARID2,L3MBTL2,1
JARID2,LAPTM5,1
JARID2,LEFTY1,1
JARID2,LEFTY2,1
JARID2,LMO4,1
JARID2,LRP2,1
JARID2,MCM3,1
JARID2,MCM4,1
JARID2,MCM5,1
JARID2,MCM6,1
JARID2,MEG3,1
JARID2,MEIS1,1
JARID2,MEIS3,1
JARID2,MME,1
JARID2,MORC4,1
JARID2,MOV10,1
JARID2,MSH6,1
JARID2,MT1,1
JARID2,MTA3,1
JARID2,MTF2,1
JARID2,MYBBP1A,1
JARID2,MYBL2,1
JARID2,MYH9,1
JARID2,MYLPF,1
JARID2,NANOG,1
JARID2,NCOA3,1
JARID2,NDN,1
JARID2,NDRG1,1
JARID2,NDRG4,1
JARID2,NFATC2IP,1
JARID2,NFE2L2,1
JARID2,NFIA,1
JARID2,NFIB,1
JARID2,NOTCH1,1
JARID2,NOTUM,1
JARID2,NR0B1,1
JARID2,NR2F2,1
JARID2,NR5A2,1
JARID2,NXF7,1
JARID2,ODC1,1
JARID2,OTX2,1
JARID2,PA2G4,1
JARID2,PAX6,1
JARID2,PAX8,1
JARID2,PCBD1,1
JARID2,PDGFRA,1
JARID2,PDPN,1
JARID2,PHF20,1
JARID2,PKNOX2,1
JARID2,PLA2G1B,1
JARID2,PLAT,1
JARID2,PLTP,1
JARID2,POLR1A,1
JARID2,POLR1B,1
JARID2,POU4F1,1
JARID2,POU5F1,1
JARID2,POU6F1,1
JARID2,PRDM5,1
JARID2,PROX1,1
JARID2,RAD51,1
JARID2,RAD54B,1
JARID2,RANBP17,1
JARID2,RARG,1
JARID2,RBPMS2,1
JARID2,REST,1
JARID2,RHOX6,1
JARID2,RRM2,1
JARID2,RYBP,1
JARID2,SALL4,1
JARID2,SATB1,1
JARID2,SDC4,1
JARID2,SEC24D,1
JARID2,SGK1,1
JARID2,SIRT1,1
JARID2,SIX1,1
JARID2,SLC16A1,1
JARID2,SLC7A3,1
JARID2,SMAD7,1
JARID2,SMARCC2,1
JARID2,SNORD87,1
JARID2,SOX4,1
JARID2,SPOCK1,1
JARID2,SPP1,1
JARID2,SPRY2,1
JARID2,SPRY4,1
JARID2,SRGN,1
JARID2,SRM,1
JARID2,STARD8,1
JARID2,STAT4,1
JARID2,SUZ12,1
JARID2,TAF5,1
JARID2,TBX3,1
JARID2,TCEA3,1
JARID2,TCF12,1
JARID2,TCF7,1
JARID2,TCL1,1
JARID2,TCOF1,1
JARID2,TDGF1,1
JARID2,TDH,1
JARID2,TET1,1
JARID2,TGIF1,1
JARID2,TIMP2,1
JARID2,TNS4,1
JARID2,TOP2A,1
JARID2,TOP2B,1
JARID2,TOX3,1
JARID2,TPD52,1
JARID2,TRIM13,1
JARID2,TRIM25,1
JARID2,TRP53,1
JARID2,TSHZ3,1
JARID2,TTF2,1
JARID2,TUBA4A,1
JARID2,TUBB2B,1
JARID2,UCHL1,1
JARID2,UHRF1,1
JARID2,UNG,1
JARID2,UPP1,1
JARID2,UTF1,1
JARID2,VEZF1,1
JARID2,VIM,1
JARID2,XRCC5,1
JARID2,XRCC6,1
JARID2,ZBTB20,1
JARID2,ZEB1,1
JARID2,ZEB2,1
JARID2,ZFP296,1
JARID2,ZFP42,1
JARID2,ZFP423,1
JARID2,ZFP768,1
JARID2,ZIC3,1
JARID2,ZMYND11,1
JARID2,ZSCAN10,1
JARID2,ZSWIM4,1
KLF4,2200002D01RIK,1
KLF4,ABHD5,1
KLF4,ABTB1,1
KLF4,ADAM19,1
KLF4,AES,1
KLF4,AIRE,1
KLF4,AKR1B8,1
KLF4,ALG13,1
KLF4,AMOT,1
KLF4,AMOTL2,1
KLF4,ANKRD6,1
KLF4,ANP32A,1
KLF4,ANXA2,1
KLF4,APOBEC3,1
KLF4,APOE,1
KLF4,APP,1
KLF4,AQP8,1
KLF4,ARHGAP29,1
KLF4,ARID3B,1
KLF4,ARID5B,1
KLF4,ARNT2,1
KLF4,ASS1,1
KLF4,ASXL1,1
KLF4,ATF3,1
KLF4,BACH2,1
KLF4,BARX1,1
KLF4,BASP1,1
KLF4,BAZ1A,1
KLF4,BCAT1,1
KLF4,BCL3,1
KLF4,BEND5,1
KLF4,BEX1,1
KLF4,BMP4,1
KLF4,BNIP3,1
KLF4,BRCA2,1
