TF,Target,label
EOMES,EBF1,1
EOMES,SOX2,1
EP300,CCNB2,1
EP300,CCND1,1
EP300,CDKN1A,1
EP300,CRYAB,1
EP300,DNMT1,1
EP300,FN1,1
EP300,GATA4,1
EP300,IRF2,1
EP300,MEF2C,1
EP300,MT1,1
EP300,NPAS2,1
EP300,POU5F1,1
EP300,SMAD3,1
EP300,SPP1,1
EP300,STAT5A,1
EP300,TXNIP,1
EPAS1,CITED2,1
EPAS1,POU5F1,1
ESRRA,ACADM,1
ESRRA,NRIP1,1
ESRRA,SPP1,1
ESRRA,TRP53,1
ESRRB,NANOG,1
ESRRB,NR0B1,1
ETS1,BMP4,1
ETS1,EBF1,1
ETS1,EGR1,1
ETS1,KRT8,1
ETS1,NR2F2,1
ETS1,PRDM1,1
ETS1,RUNX3,1
ETS1,SPP1,1
ETS1,THBD,1
ETS1,VEGFA,1
ETS1,ZEB1,1
ETV1,EBF1,1
ETV1,FGF10,1
ETV4,CCND2,1
ETV4,DUSP6,1
ETV4,TWIST1,1
ETV4,VIM,1
EWSR1,FGF10,1
EWSR1,UPP1,1
EZH2,DKK1,1
EZH2,HEY2,1
EZH2,NANOG,1
EZH2,TRP53,1
FOSL2,TGFB1,1
FOXA2,GLI2,1
FOXA2,IL33,1
FOXA2,OTX2,1
FOXA2,SOX17,1
FOXA2,SOX2,1
FOXH1,MEF2C,1
FOXH1,SMAD2,1
FOXJ3,MEF2C,1
FOXO1,AKT1,1
FOXO1,ALPL,1
FOXO1,CCND1,1
FOXO1,CCND2,1
FOXO1,CDKN1A,1
FOXO1,EGR1,1
FOXO1,FOXA2,1
FOXO1,KLF2,1
FOXO1,PIK3R1,1
FOXO1,SREBF1,1
FOXO1,TRIB3,1
FOXO3,CCND1,1
FOXO3,CCND2,1
FOXO3,SIRT1,1
FOXP1,FGF3,1
FOXQ1,CDH1,1
FUS,MDM2,1
GATA3,FGF10,1
GATA3,MYCN,1
GATA3,RUNX3,1
GATA4,BMP4,1
GATA4,CCND2,1
GATA4,DMRT1,1
GATA4,HEXIM1,1
GATA4,HSPA5,1
GATA4,ID2,1
GATA4,MEF2C,1
GBX2,OTX2,1
GLI1,CDH1,1
GLI1,PDGFRA,1
GLI1,RUNX3,1
GLI2,GLI1,1
GLI2,HES1,1
GTF2I,AKAP12,1
GTF2I,CCND1,1
GTF2I,CSRP2,1
GTF2I,HSPA5,1
GTF2I,NSD1,1
GTF2I,SEC23A,1
HCFC1,RB1,1
HDAC1,AKAP12,1
HDAC1,CDKN1A,1
HDAC1,JUN,1
HDAC1,NFKBIA,1
HDAC1,NFYA,1
HDAC1,RHOX5,1
HDAC1,SP1,1
HDAC1,SPP1,1
HDAC2,CCNE1,1
HDAC2,CDKN1A,1
HDAC2,NFKBIA,1
HDAC2,SMARCA4,1
HDAC3,JUN,1
HDAC3,NFKBIA,1
HDGF,VEGFA,1
HES6,HES1,1
HEXIM1,CCND1,1
HEXIM1,VEGFA,1
HEY2,GATA4,1
HEY2,GATA6,1
HIF1A,BSG,1
HIF1A,CITED2,1
HIF1A,HEY2,1
HIF1A,MDK,1
HIF1A,MT1,1
HIF1A,SNAI1,1
HIF1A,VEGFA,1
HMGA1,BRCA1,1
HMGA2,CDH1,1
HMGA2,SNAI1,1
HMGA2,TWIST1,1
HNF4A,FOXA2,1
HNF4A,HMGA2,1
HNRNPD,CRY1,1
HOXD13,BMP4,1
HSPB1,CDKN1A,1
ID2,ALPL,1
ID3,ALPL,1
ID3,NOTCH1,1
ID3,SMARCC1,1
IKBKB,NFKBIA,1
IKBKB,TRP53,1
ILF3,CCNE1,1
IRF1,CDKN1A,1
IRF1,MYD88,1
IRF1,UPP1,1
IRF3,PURA,1
IRF3,SOCS2,1
IRF4,PRDM1,1
IRF4,RUNX3,1
IRF4,ZBTB20,1
JARID2,CCND1,1
JARID2,NOTCH1,1
JDP2,ATF3,1
JDP2,TRP53,1
JUN,ASAH1,1
JUN,BCL3,1
JUN,CCND1,1
JUN,CCND2,1
JUN,CCND3,1
JUN,GNRH1,1
JUN,ICAM1,1
JUN,JDP2,1
JUN,KRT18,1
JUN,MAPK8,1
JUN,NACC1,1
JUN,NFE2L2,1
JUN,NR3C1,1
JUN,ODC1,1
JUN,PDK1,1
JUN,PLAUR,1
JUN,PRDM1,1
JUN,SIRT1,1
JUN,SMURF1,1
JUN,SPP1,1
JUN,TGFB1,1
JUN,TGM1,1
JUN,TRP53,1
JUN,TWIST1,1
JUND,JUN,1
KAT2B,GATA4,1
KAT2B,MEF2C,1
KEAP1,NFE2L2,1
KLF10,ARNTL,1
KLF10,MYCN,1
KLF10,SMAD2,1
KLF15,MCM2,1
KLF2,THBD,1
KLF3,KLF8,1
KLF4,CCND2,1
KLF4,CDH1,1
KLF4,LEFTY1,1
KLF4,NANOG,1
KLF4,RLIM,1
KLF6,ASAH1,1
KLF6,CDKN1A,1
KLF6,SERPINH1,1
KPNA2,KLF2,1
KPNA2,KLF4,1
LDB1,FGF10,1
LDB1,RUNX1,1
MAFK,NRF1,1
MDM2,TRP53,1
MEF2A,NRF1,1
MEF2C,CALR,1
MEF2C,HDAC4,1
MEF2C,JUN,1
MEF2C,SOCS2,1
MEF2D,ATM,1
MEIS1,KRT19,1
MEIS1,PAX6,1
MEN1,EZH2,1
MEN1,GBX2,1
MEN1,GLI1,1
MEN1,JUND,1
MITF,CDKN1A,1
MITF,IRF4,1
MITF,PAX6,1
MITF,PIK3R1,1
MLXIPL,TXNIP,1
MSC,GATA4,1
MSX2,ALPL,1
MSX2,DKK1,1
MSX2,ETS1,1
MSX2,SRF,1
MYBL2,POU5F1,1
MYBL2,RFX2,1
MYC,BCAT1,1
MYC,CCNB1,1
MYC,CCND2,1
MYC,CDCA7,1
MYC,CDH1,1
MYC,CDKN1A,1
MYC,DKK1,1
MYC,EED,1
MYC,EZH2,1
MYC,HDAC2,1
MYC,NDRG1,1
MYC,NFIA,1
MYC,NOP56,1
MYC,ODC1,1
MYC,SNAI1,1
MYC,SUZ12,1
MYC,TIMP3,1
MYC,TRP53,1
MYC,TRRAP,1
MYCN,HDAC2,1
MYCN,IGFBP2,1
MYCN,NDRG1,1
MYCN,OTX2,1
MYCN,SMAD4,1
NANOG,BMI1,1
NANOG,DKK1,1
NANOG,ESRRB,1
NANOG,GATA6,1
NANOG,MIR295,1
NANOG,NR0B1,1
NANOG,SNAI1,1
NANOG,ZFP42,1
NANOG,ZFP57,1
NCOA3,KLF4,1
NCOA3,NANOG,1
NCOA3,NFKBIA,1
NCOA3,NPAS2,1
NCOA3,NR0B1,1
NCOA3,TBX3,1
NCOR1,HDAC3,1
NCOR1,HES1,1
NCOR1,MYBL2,1
NCOR1,NFKBIA,1
NDN,MYC,1
NFE2L2,AKR1B3,1
NFE2L2,CALCOCO2,1
NFE2L2,KEAP1,1
NFE2L2,MCM7,1
NFE2L2,MDM2,1
NFE2L2,MT1,1
NFE2L2,NFATC1,1
NFE2L2,PRDX1,1
NFE2L2,SQSTM1,1
NFE2L2,TGFB1,1
NFE2L2,TXNIP,1
NFIC,KLF4,1
NFIC,MT1,1
NFIC,PDGFA,1
NFIC,PDGFRA,1
NFIL3,BMP4,1
NFIL3,EOMES,1
NFIL3,ID2,1
NFKB2,CCND1,1
NFKB2,HES1,1
NFKB2,HIF1A,1
NFKB2,MYC,1
NFKB2,SND1,1
NFYA,ARNTL,1
NFYA,CCND2,1
NFYA,E2F1,1
NFYA,HSPA5,1
NFYA,HSPB1,1
NFYA,SREBF1,1
NFYA,TRP53,1
NFYB,CCND2,1
NFYB,SREBF1,1
NOTCH1,CCND1,1
NOTCH1,CCNE1,1
NOTCH1,CDKN1A,1
NOTCH1,CTNNB1,1
NOTCH1,DTX1,1
NOTCH1,HEY2,1
NOTCH1,RBPJ,1
NOTCH1,SMARCC1,1
NOTCH2,HES1,1
NOTCH4,HES1,1
NR0B1,HNF4A,1
NR0B1,POU5F1,1
NR0B1,SREBF1,1
NR1D1,ARNTL,1
NR1D1,GJA1,1
NR1D1,NFIL3,1
NR1D2,GJA1,1
NR1H2,CSRP1,1
NR2F2,DR1,1
NR2F2,POU5F1,1
NR2F2,VEGFA,1
NR3C1,BRCA1,1
NR3C1,CCND3,1
NR3C1,HES1,1
NR3C1,NFKBIA,1
NR3C1,NR0B1,1
NR5A2,CCND1,1
NR5A2,CCNE1,1
NR5A2,NANOG,1
NR5A2,NR0B1,1
NR5A2,POU5F1,1
NRF1,ATP1B1,1
NRF1,GRIN1,1
NRF1,MT1,1
NRF1,NR3C1,1
NRIP1,POU5F1,1
NUPR1,EP300,1
OTX2,GNRH1,1
PARP1,E2F1,1
PARP1,FN1,1
PARP1,RELA,1
PAX1,PDGFRA,1
PAX6,CRYAB,1
PAX6,SHROOM3,1
PAX6,SOX2,1
PAX6,SP8,1
PAX6,TCF4,1
PAX6,TRP53,1
PAX8,TRP53,1
PCBP2,TRP53,1
PELP1,JUN,1
PELP1,NR3C1,1
PELP1,NR4A1,1
PELP1,SRF,1
PER1,ARNTL,1
PER1,EGR1,1
PIAS2,NR3C1,1
PIAS3,MITF,1
PITX1,BARX1,1
PITX2,BMP4,1
PITX2,GATA4,1
PITX2,MEF2C,1
PITX2,PLOD1,1
PLAG1,EGR1,1
PLAG1,IGF2,1
PLAG1,TRP53,1
PLAGL2,IGF2,1
PML,MDM2,1
POU2F1,GNRH1,1
POU2F1,IRF3,1
POU4F1,CDKN1A,1
POU4F1,POU4F2,1
POU4F1,RUNX3,1
POU4F2,EOMES,1
POU5F1,CDKN1A,1
POU5F1,EED,1
POU5F1,FGF4,1
POU5F1,GATA6,1
POU5F1,KLF2,1
POU5F1,LEFTY1,1
POU5F1,NANOG,1
POU5F1,NR0B1,1
POU5F1,RIF1,1
POU5F1,SOX2,1
POU5F1,TET2,1
POU5F1,UTF1,1
POU5F1,ZFP42,1
PRDM1,ID3,1
PRDM1,XBP1,1
PROX1,CCNE1,1
PROX1,ESRRA,1
PROX1,NOTCH1,1
PROX1,PDPN,1
PROX1,TWIST1,1
PRRX2,SERPINE2,1
PURA,E2F1,1
RARA,LAMB1,1
RARA,PITX2,1
RARA,POU5F1,1
RARG,CYP26A1,1
RARG,PITX2,1
RB1,ATF2,1
RB1,BIN1,1
RB1,TDGF1,1
RB1,CCND1,1
RB1,CDKN1A,1
RB1,DNMT1,1
RB1,E2F1,1
RB1,ELF1,1
RB1,IGF2,1
RB1,JUN,1
RB1,MYBL2,1
RB1,SP1,1
RBL1,ALPL,1
RBL1,HES1,1
RBL1,MYBL2,1
RBL1,MYC,1
RBL1,MYCN,1
RBMX,JUND,1
RBPJ,CDKN1A,1
RBPJ,HES1,1
RBPJ,NFATC1,1
RBPJ,PRDM1,1
RBPJ,RLIM,1
RELA,AKT1,1
RELA,APOE,1
RELA,CCND1,1
RELA,CSF1,1
RELA,DNMT1,1
RELA,EPAS1,1
RELA,FN1,1
RELA,GLI1,1
RELA,HES1,1
RELA,ICAM1,1
RELA,IRF4,1
RELA,MYC,1
RELA,NRF1,1
RELA,PSME2,1
RELA,SERPINE2,1
RELA,TNFAIP3,1
RELA,TRP53,1
RELA,TWIST1,1
RELA,UPP1,1
RNF2,SOX2,1
RNF2,ZFP42,1
SALL4,POU5F1,1
SATB1,NANOG,1
SIN3A,REST,1
SIN3A,SMARCA4,1
SIN3B,BMI1,1
SIRT1,BCLAF1,1
SIRT1,DKK1,1
SIRT1,HES1,1
SIRT1,PARP1,1
SIRT1,RELA,1
SIRT1,SMAD3,1
SIRT1,SREBF1,1
SIRT1,TRP53,1
SIX1,CCND1,1
SIX1,DUSP6,1
SIX1,SALL1,1
SKIL,TRP53,1
SMAD2,CDKN1A,1
SMAD2,HES1,1
SMAD2,NANOG,1
SMAD2,SKIL,1
SMAD3,CDH1,1
SMAD3,FN1,1
SMAD3,JUN,1
SMAD3,MYC,1
SMAD3,RIF1,1
SMAD3,SIRT1,1
SMAD3,SMAD7,1
SMAD3,SNAI1,1
SMAD3,VEGFA,1
SMAD4,CDH1,1
SMAD4,CDKN1A,1
SMAD4,ID2,1
SMAD4,ID3,1
SMAD4,JUN,1
SMAD4,SKIL,1
SMAD4,SMAD7,1
SMAD4,SNAI1,1
SMAD4,TGFB1,1
SMAD4,VEGFA,1
SMAD7,NFKBIA,1
SMAD7,SMAD3,1
SMAD7,TGFB1,1
SMAD7,VEGFA,1
SMARCA2,CALM1,1
SMARCA2,CDH1,1
SMARCA4,CALM1,1
SMARCA4,CDH1,1
SMARCA4,CDKN1A,1
SMARCA4,MITF,1
SMARCA4,NANOG,1
SMARCA4,NFKBIA,1
SMARCA4,POU5F1,1
SMARCA4,REST,1
SMARCA4,SALL4,1
SMARCA4,SOX2,1
SMARCA4,SPARC,1
SMARCA5,DIDO1,1
SMARCC1,NANOG,1
SMARCD1,ARNTL,1
SNAI1,CDH1,1
SNAI1,CTNNB1,1
SNAI1,FN1,1
SNAI1,HNF4A,1
SNAI1,KIT,1
SNAI1,MIR295,1
SNAI1,NANOG,1
SNAI1,NR5A2,1
SNAI1,PHGDH,1
SNAI1,TCL1,1
SNAI1,TFCP2L1,1
SNAI1,THBD,1
SNAI1,TRP53,1
SND1,E2F1,1
SOX17,CCND1,1
SOX17,CTNNB1,1
SOX17,FOXA2,1
SOX17,LAMA1,1
SOX2,CCND1,1
SOX2,FGF4,1
SOX2,LEFTY1,1
SOX2,MYCN,1
SOX2,NANOG,1
SOX2,POU5F1,1
SOX2,UTF1,1
SOX2,ZSCAN10,1
SOX4,CALD1,1
SOX4,CTNNB1,1
SOX4,EZH2,1
SOX4,TCF4,1
SOX7,FGF3,1
SOX7,LAMA1,1
SOX7,SOX4,1
SP1,APLP1,1
SP1,APOE,1
SP1,APP,1
SP1,ARNTL,1
SP1,ASAH1,1
SP1,BMP4,1
SP1,BSG,1
SP1,CCND1,1
SP1,CCND2,1
SP1,CCND3,1
SP1,CDKN1A,1
SP1,CSF1,1
SP1,CSRP2,1
SP1,DNMT1,1
SP1,EGR1,1
SP1,EPAS1,1
SP1,ESRRA,1
SP1,ETS1,1
SP1,GFPT2,1
SP1,GHR,1
SP1,HDAC7,1
SP1,HMGA1,1
SP1,HMGA2,1
SP1,ICAM1,1
SP1,ITGA6,1
SP1,JUN,1
SP1,JUND,1
SP1,KIT,1
SP1,LAMA1,1
SP1,ME1,1
SP1,MYC,1
SP1,NANOG,1
SP1,NDRG1,1
SP1,NFATC1,1
SP1,NOTCH1,1
SP1,NR1H2,1
SP1,PARP1,1
SP1,PHGDH,1
SP1,PLAUR,1
SP1,POU5F1,1
SP1,REST,1
SP1,RHOX5,1
SP1,SIRT1,1
SP1,SKIL,1
SP1,SLC25A4,1
SP1,SLC7A5,1
SP1,SMAD7,1
SP1,SMARCC1,1
SP1,SPARC,1
SP1,SREBF1,1
SP1,TFAP2C,1
SP1,TGM1,1
SP1,TIMP3,1
SP1,TNFAIP3,1
SP1,VEGFA,1
SP8,FGF10,1
SREBF1,CDKN1A,1
SRF,EGR1,1
SRF,HMGXB4,1
SRF,KLF3,1
SRF,TGFB1I1,1
SRRT,SOX2,1
SSB,LAMB1,1
STAT4,IRF4,1
STAT5A,GRB10,1
STAT5A,NR3C1,1
STAT5A,PSAP,1
STAT5A,SOCS2,1
STAT5B,CCND2,1
SUZ12,CDH1,1
SUZ12,DKK1,1
TAF9,TRP53,1
TBX3,CDKN1A,1
TBX3,GJA1,1
TBX3,HNF1B,1
TCF12,ID2,1
TCF12,SMARCC1,1
TCF4,NOTUM,1
TCF4,CDH1,1
TCF4,FN1,1
TCF4,HMGA1,1
TCF4,ID2,1
TCF4,ID3,1
TCF4,MITF,1
TCF4,MYC,1
TCF4,PLAUR,1
TEAD4,FGFR4,1
TFAP2C,CDKN1A,1
TFAP2C,DMRT1,1
TFAP2C,FGF4,1
TFAP2C,KIT,1
TFAP2C,KLF4,1
TFE3,TXNIP,1
TGFB1,KLF6,1
TGFB1,MYCN,1
TGFB1I1,TGFB1,1
TRIM28,MYC,1
TRP53,APAF1,1
TRP53,ATF3,1
TRP53,BTG2,1
TRP53,CCNB1,1
TRP53,CCNB2,1
TRP53,CDKN1A,1
TRP53,E2F1,1
TRP53,EGR1,1
TRP53,ELF4,1
TRP53,FOXO3,1
TRP53,GLIPR1,1
TRP53,HDGF,1
TRP53,ID2,1
TRP53,KLF2,1
TRP53,KRT19,1
TRP53,MCM7,1
TRP53,MDM2,1
TRP53,MT1,1
TRP53,MYC,1
TRP53,NANOG,1
TRP53,NDRG1,1
TRP53,NOTCH1,1
TRP53,NR3C1,1
TRP53,NUPR1,1
TRP53,PCBP2,1
TRP53,PCNA,1
TRP53,PIAS3,1
TRP53,PML,1
TRP53,PROX1,1
TRP53,RELA,1
TRP53,RUNX1,1
TRP53,SIN3A,1
TRP53,SLC6A6,1
TRP53,SMAD3,1
TRP53,SMURF1,1
TRP53,SREBF1,1
TRP53,TCF4,1
TRP53,TCF7L2,1
TRP53,UHRF1,1
TRP53,UPP1,1
TRP53,KLF4,1
TRP53BP1,ATM,1
TRP53BP1,BRCA1,1
TRPS1,RUNX1,1
TRRAP,MITF,1
TSG101,MDM2,1
TWIST1,CDH1,1
TWIST1,CDKN1A,1
TWIST1,DKK1,1
TWIST1,FGF10,1
TWIST1,MME,1
TWIST1,PDGFRA,1
TWIST1,RUNX3,1
TWIST1,TRP53,1
TWIST1,ZEB1,1
TWIST1,ZYX,1
USF1,MT1,1
USF1,SPP1,1
USF1,TNFAIP3,1
VEZF1,STMN1,1
WWTR1,ZEB1,1
XBP1,FOXO1,1
XBP1,HERPUD1,1
XBP1,IRF4,1
XBP1,PRDM1,1
XBP1,SETD7,1
XBP1,VEGFA,1
XRCC5,APAF1,1
XRCC6,APAF1,1
YBX1,BMI1,1
YBX1,NONO,1
ZBTB7A,CREB3,1
ZBTB7A,NFATC1,1
ZEB1,CDH1,1
ZEB1,GATA3,1
ZEB1,MITF,1
ZEB1,TGFB1,1
ZEB2,CDH1,1
ZFP148,CDKN1A,1
ZFP281,NANOG,1
ZFP335,REST,1
ZFP423,EBF1,1
ZFP423,SMAD4,1
ZFPM1,GATA3,1
ZIC3,NANOG,1
ZSCAN10,NANOG,1
ZSCAN10,POU5F1,1
AATF,MAGED1,1
AATF,RB1,1
AATF,TSG101,1
ABTB1,EWSR1,1
AES,POU2F1,1
AES,TLE1,1
AGAP3,PML,1
AIRE,HIST1H2AC,1
AIRE,HIST1H3H,1
AIRE,MCM2,1
AIRE,MCM6,1
AIRE,MSH2,1
AIRE,MSH6,1
AIRE,MYBBP1A,1
AIRE,NASP,1
AIRE,NOP56,1
AIRE,NUP93,1
AIRE,PCNA,1
AIRE,POLR2A,1
AIRE,POLR2B,1
AIRE,RUVBL2,1
AIRE,SRSF1,1
AIRE,SRSF3,1
AIRE,TOP2A,1
AIRE,TRIM28,1
ANKRD49,EWSR1,1
APBB1,APLP1,1
APBB1,APP,1
APBB1,ENAH,1
APBB1,TRP53,1
APEX1,HDAC1,1
APEX1,HDAC2,1
APEX1,MSH2,1
APEX1,NOP56,1
APEX1,PCNA,1
APEX1,RCC2,1
APEX1,RUVBL1,1
APEX1,SIN3A,1
APEX1,SRM,1
APEX1,UNG,1
ARID1A,ACTL6A,1
ARID1A,CHD7,1
ARID1A,E2F4,1
ARID1A,ESRRB,1
ARID1A,HDAC1,1
ARID1A,HDAC2,1
ARID1A,POU5F1,1
ARID1A,SALL4,1
ARID1A,SIN3A,1
ARID1A,SMARCA2,1
ARID1A,SMARCA4,1
ARID1A,SMARCB1,1
ARID1A,SMARCC1,1
ARID1A,SMARCC2,1
ARID1A,SMARCD1,1
ARID1A,SOX2,1
ARID1A,TFCP2L1,1
ARID1A,TOP2B,1
ARID3B,NACC1,1
ARID3B,POU5F1,1
ARID5B,NANOG,1
ARNT2,EPAS1,1
ARNT2,HIF1A,1
ARNTL,CRY1,1
ARNTL,EPAS1,1
ARNTL,EZH2,1
ARNTL,HIF1A,1
ARNTL,NR1D1,1
ARNTL,RNF14,1
ARNTL,SIRT1,1
ASH1L,EWSR1,1
ASH1L,HIST1H3H,1
ASH1L,PLOD1,1
ASH1L,PLOD2,1
ASH1L,PLOD3,1
ASH2L,ESRRB,1
ASH2L,MAFK,1
ASH2L,POU5F1,1
ASH2L,RNF2,1
ASH2L,RUNX1,1
ASH2L,TFCP2L1,1
ATF1,APEX1,1
ATF1,BRCA2,1
ATF1,CCND3,1
ATF1,NR4A1,1
ATF1,PCNA,1
ATF1,RB1,1
ATF1,SLC20A1,1
ATF1,TGM1,1
ATF2,AKT1,1
ATF2,EP300,1
ATF2,JDP2,1
ATF2,MAPK11,1
ATF2,MAPK13,1
ATF2,MAPK3,1
ATF2,MAPK8,1
ATF2,PCNA,1
ATF2,POU5F1,1
ATF2,TLE1,1
ATF3,DDIT3,1
ATF3,EZH2,1
ATF3,FN1,1
ATF3,HDAC1,1
ATF3,HDAC2,1
ATF3,HDAC3,1
ATF3,JUN,1
ATF3,KLF6,1
ATF3,NDRG1,1
ATF3,NFE2L2,1
ATF3,SMARCA4,1
ATF3,TLE1,1
ATF3,TRP53,1
ATF3,VEGFA,1
ATF4,AKT1,1
ATF4,DDIT3,1
ATF4,EP300,1
ATF4,GABBR1,1
ATF4,JUN,1
ATF4,MAPK3,1
ATF4,MAPKAPK2,1
ATF4,PCNA,1
ATF4,RPS6KA6,1
ATF4,SATB2,1
ATF6,DDIT3,1
ATF6,SRF,1
ATM,BRCA2,1
ATM,HDAC4,1
ATM,MDM2,1
ATM,PCNA,1
ATM,TRP53BP1,1
BACH2,ATF4,1
BACH2,ATP1B1,1
BACH2,CLDN6,1
BACH2,CLIC1,1
BACH2,E2F6,1
BACH2,ELF4,1
BACH2,F3,1
BACH2,GABARAPL1,1
BACH2,GSN,1
BACH2,GTF2H3,1
BACH2,IRF6,1
BACH2,KLF4,1
BACH2,LIMCH1,1
BACH2,MME,1
BACH2,MYO7A,1
BACH2,NR4A1,1
BACH2,NRG2,1
BACH2,PITX1,1
BACH2,RARA,1
BACH2,RARG,1
BACH2,SATB1,1
BACH2,SGK1,1
BACH2,SOD1,1
BACH2,SQSTM1,1
BACH2,STAT5B,1
BACH2,TAF10,1
BACH2,TUBB6,1
BACH2,VIM,1
BACH2,WDR1,1
BACH2,ZHX3,1
BARD1,PCBD1,1
BARD1,TRP53,1
BARD1,UBE2C,1
BARD1,UBE2S,1
BAZ1A,SMARCA5,1
BCLAF1,JARID2,1
BCLAF1,SIRT1,1
BMI1,CBX4,1
BMI1,CBX8,1
BMI1,EZH1,1
BMI1,EZH2,1
BMI1,GATA6,1
BMI1,HDAC2,1
BMI1,PHC1,1
BMI1,RBBP4,1
BMI1,RBBP7,1
BMI1,RNF2,1
BMI1,RUNX1,1
BMI1,SUZ12,1
BRCA1,BRCA2,1
BRCA1,ETV4,1
BRCA1,EWSR1,1
BRCA1,JUN,1
BRCA1,PARP1,1
BRCA1,POU2F1,1
BRCA1,SMARCA2,1
BRCA2,ATM,1
BRCA2,BRCA1,1
BRCA2,BUB1B,1
BRCA2,RAD51,1
BRCA2,STAT5A,1
BRCA2,TRP53,1
BRD7,PIK3R1,1
BRD7,SMARCA2,1
BRD7,SMARCA4,1
BRPF1,PCBD1,1
BRPF1,RELA,1
BRWD1,POU5F1,1
BTF3,RPL5,1
BTG1,CNOT7,1
BTG1,CNOT8,1
BTG2,CNOT7,1
BTG2,CNOT8,1
BTG2,IER2,1
CBX4,BMI1,1
CBX4,EZH1,1
CBX4,EZH2,1
CBX4,HDAC2,1
CBX4,PHC1,1
CBX4,RBBP4,1
CBX4,RBBP7,1
CBX4,RNF2,1
CBX4,SUZ12,1
CBX6,RNF2,1
CBX7,HMGA1,1
CBX7,PHC1,1
CBX7,RNF2,1
CBX7,RYBP,1
CBX8,BMI1,1
CBX8,RNF2,1
CDC5L,CTNNBL1,1
CDC5L,HSPA8,1
CDC5L,PLRG1,1
CDC5L,XAB2,1
CEBPZ,DKC1,1
CEBPZ,DNAJC2,1
CEBPZ,NOP56,1
CEBPZ,SSB,1
CENPB,PARP1,1
CHD4,EP300,1
CHD4,ESRRB,1
CHD4,EWSR1,1
CHD4,L3MBTL2,1
CHD4,NANOG,1
