TF,Target,label
CBFB,ESYT2,1
CBFB,ARL6IP6,1
CBFB,NFXL1,1
CBFB,HSPA4L,1
CBFB,RPRD1B,1
CBFB,ATG16L1,1
CBFB,VPS26C,1
CBFB,PMPCA,1
CBFB,ERLIN2,1
CBFB,PKM,1
CBFB,ARMT1,1
CBFB,RCOR1,1
CBFB,UNK,1
CBFB,DCAF13,1
CBFB,SPNS2,1
CBFB,NFAT5,1
CBFB,PPAT,1
CBFB,CASP2,1
CBFB,NUDCD3,1
CBFB,CTPS,1
CBFB,PRKCH,1
CBFB,MORC3,1
CBFB,PGLYRP2,1
CBFB,ATAD2,1
CBFB,SUPT7L,1
CBFB,TMEM129,1
CBFB,TACC3,1
CBFB,DDX20,1
CBFB,EIF1AD,1
CBFB,TFR2,1
CBFB,RHOT1,1
CBFB,ATP2A3,1
CBFB,MIS12,1
CBFB,FAM76B,1
CBFB,GOSR2,1
CBFB,MIS18BP1,1
CBFB,WARS,1
CBFB,PFKM,1
CBFB,AP5M1,1
CBFB,STK25,1
CBFB,NCEH1,1
CBFB,CSTF2,1
CBFB,CLPX,1
CBFB,CRNKL1,1
CBFB,RABGGTB,1
CBFB,GMFB,1
CBFB,POLE3,1
CBFB,ACAP1,1
CBFB,EYA2,1
CBFB,PWP2,1
CBFB,INCENP,1
CBFB,BIRC5,1
CBFB,DUS1L,1
CBFB,RAD51AP1,1
CBFB,REXO4,1
CBFB,FIGNL1,1
CBFB,PJA2,1
CBFB,CLIC4,1
CBFB,TRMT2A,1
CBFB,9430015G10RIK,1
CBFB,COLGALT1,1
CBFB,PLEC,1
CBFB,SLC39A9,1
CBFB,GYPC,1
CBFB,CMPK2,1
CBFB,MED16,1
CBFB,FAR1,1
CBFB,RASSF5,1
CBFB,DDHD2,1
CBFB,1700017B05RIK,1
CBFB,PIK3R2,1
CBFB,ARMC8,1
CBFB,NUDT9,1
CBFB,XRCC6,1
CBFB,TREML2,1
CBFB,UBA5,1
CBFB,WDR36,1
CBFB,ANAPC2,1
CBFB,DUSP2,1
CBFB,GTF2H1,1
CBFB,HDAC7,1
CBFB,SERPINB9,1
CBFB,HCFC1,1
CBFB,DPH6,1
CBFB,RNF115,1
CBFB,CSGALNACT2,1
CBFB,PNO1,1
CBFB,CIPC,1
CBFB,RASAL3,1
CBFB,CENPE,1
CBFB,DCP1A,1
CBFB,SLC14A1,1
CBFB,PSMF1,1
CBFB,NGLY1,1
CBFB,ZFP143,1
CBFB,FEM1B,1
CBFB,C330018D20RIK,1
CBFB,DHX33,1
CBFB,CUL2,1
CBFB,CHMP7,1
CBFB,POLD1,1
CBFB,CHORDC1,1
CBFB,PHETA2,1
CBFB,NIF3L1,1
CBFB,UBAC1,1
CBFB,SCRN3,1
CBFB,EPS15,1
CBFB,RNF141,1
CBFB,RUVBL2,1
CBFB,CDC45,1
CBFB,XPC,1
CBFB,MTMR6,1
CBFB,CDCA5,1
CBFB,YPEL3,1
CBFB,ZDHHC6,1
CBFB,CDK1,1
CBFB,ABHD16A,1
CBFB,KAT7,1
CBFB,FCHSD2,1
CBFB,PRKAB1,1
CBFB,ACSS1,1
CBFB,NAA35,1
CBFB,DNPEP,1
CBFB,STXBP3,1
CBFB,TAB1,1
CBFB,PTPN12,1
CBFB,NT5DC1,1
CBFB,HMBS,1
CBFB,ZBTB20,1
CBFB,METAP1,1
CBFB,ZZZ3,1
CBFB,ATP7B,1
CBFB,ALG11,1
CBFB,TCP11L2,1
CBFB,LCP1,1
CBFB,XAB2,1
CBFB,TOX4,1
CBFB,HDGF,1
CBFB,ENPP4,1
CBFB,CYB5R3,1
CBFB,UBE2G2,1
CBFB,CRK,1
CBFB,SACM1L,1
CBFB,FGFR1OP,1
CBFB,ELAC2,1
CBFB,VPS33B,1
CBFB,CKAP5,1
CBFB,ZFP62,1
CBFB,PDE4B,1
CBFB,WDR75,1
CBFB,MBTPS1,1
CBFB,CLCN4,1
CBFB,WDR45B,1
CBFB,FNTA,1
CBFB,BCLAF3,1
CBFB,GTF2E1,1
CBFB,IFRD2,1
CBFB,GPR171,1
CBFB,EZR,1
CBFB,ZFP24,1
CBFB,TBCD,1
CBFB,GYPA,1
CBFB,PHAX,1
CBFB,MCM7,1
CBFB,IFT140,1
CBFB,ST8SIA4,1
CBFB,ATL2,1
CBFB,ISG20,1
CBFB,KIF11,1
CBFB,AURKA,1
CBFB,CNOT7,1
CBFB,PTDSS1,1
CBFB,CHP1,1
CBFB,ATG4B,1
CBFB,AHCYL1,1
CBFB,WDSUB1,1
CBFB,ZFP397,1
CBFB,UBR1,1
CBFB,RAD21,1
CBFB,LANCL2,1
CBFB,IPO9,1
CBFB,HAUS2,1
CBFB,ADK,1
CBFB,MCM4,1
CBFB,CEP70,1
CBFB,SRSF1,1
CBFB,NOL9,1
CBFB,BAP1,1
CBFB,DEK,1
CBFB,ARHGAP15,1
CBFB,STAT3,1
CBFB,PRMT7,1
CBFB,NOLC1,1
CBFB,HARS2,1
CBFB,HARS,1
CBFB,RNF139,1
CBFB,FASTKD2,1
CBFB,COA5,1
CBFB,THUMPD3,1
CBFB,MOGS,1
CBFB,CDCA3,1
CBFB,CTR9,1
CBFB,CNOT10,1
CBFB,SLC31A1,1
CBFB,MARS,1
CBFB,TFRC,1
CBFB,UROS,1
CBFB,PTCD3,1
CBFB,SLA2,1
CBFB,NUDCD1,1
CBFB,MGST3,1
CBFB,RFC4,1
CBFB,TCF12,1
CBFB,GFI1,1
CBFB,FAM45A,1
CBFB,CUL3,1
CBFB,CDCA8,1
CBFB,NCAPH,1
CBFB,EFTUD2,1
CBFB,MIOS,1
CBFB,BLZF1,1
CBFB,D10WSU102E,1
CBFB,UBR7,1
CBFB,CDCA4,1
CBFB,PPOX,1
CBFB,ELP3,1
CBFB,FAM168B,1
CBFB,MEMO1,1
CBFB,RNF145,1
CBFB,HIST1H1C,1
CBFB,COPS8,1
CBFB,ABTB1,1
CBFB,VKORC1L1,1
CBFB,GALK2,1
CBFB,DUSP1,1
CBFB,ADAMTS10,1
CBFB,TBL3,1
CBFB,SPTBN1,1
CBFB,ITSN1,1
CBFB,ZYX,1
CBFB,CENPO,1
CBFB,VPS33A,1
CBFB,PACSIN2,1
CBFB,SATB1,1
CBFB,NDC1,1
CBFB,HACD3,1
CBFB,CRBN,1
CBFB,UAP1,1
CBFB,VIM,1
CBFB,FAM136A,1
CBFB,EIF2B1,1
CBFB,MIEF1,1
CBFB,MTREX,1
CBFB,DOK2,1
CBFB,ZFP655,1
CBFB,CCNE2,1
CBFB,PLD3,1
CBFB,NECAP2,1
CBFB,PLIN3,1
CBFB,FARSB,1
CBFB,NFKBIA,1
CBFB,USF3,1
CBFB,CPOX,1
CBFB,DENND1C,1
CBFB,LPCAT3,1
CBFB,ILVBL,1
CBFB,KPNA3,1
CBFB,NDUFV1,1
CBFB,RRM1,1
CBFB,SDHAF2,1
CBFB,CUL4A,1
CBFB,ZFP672,1
CBFB,MINPP1,1
CBFB,ICE1,1
CBFB,HERC4,1
CBFB,USP37,1
CBFB,ABCB8,1
CBFB,NCAPD2,1
CBFB,ASAH1,1
CBFB,TTF1,1
CBFB,NUBP2,1
CBFB,D1ERTD622E,1
CBFB,POLR3F,1
CBFB,FOXRED1,1
CBFB,SP4,1
CBFB,CKS1B,1
CBFB,SCFD1,1
CBFB,P2RY14,1
CBFB,ALKBH8,1
CBFB,PSMD9,1
CBFB,NELFB,1
CBFB,SETD2,1
CBFB,RARS,1
CBFB,NR4A1,1
CBFB,HDAC2,1
CBFB,UBASH3A,1
CBFB,BYSL,1
CBFB,TMEM68,1
CBFB,TIMM50,1
CBFB,AFF4,1
CBFB,ZDHHC13,1
CBFB,TUBGCP2,1
CBFB,ABI1,1
CBFB,PSTPIP1,1
CBFB,TSPAN3,1
CBFB,NUP155,1
CBFB,SGO1,1
CBFB,MARCH5,1
CBFB,PBK,1
CBFB,SMC2,1
CBFB,PSMD6,1
CBFB,WDR73,1
CBFB,NEK9,1
CBFB,CPT2,1
CBFB,MXD3,1
CBFB,AHCTF1,1
CBFB,CAST,1
CBFB,NSMAF,1
CBFB,PHB2,1
CBFB,CYP20A1,1
CBFB,MED22,1
CBFB,E2F8,1
CBFB,TPX2,1
CBFB,NRF1,1
CBFB,DCK,1
CBFB,FOS,1
CBFB,TSPAN14,1
CBFB,PICALM,1
CBFB,POLR1B,1
CBFB,ABCB4,1
CBFB,SHCBP1,1
CBFB,PPP6C,1
CBFB,MFSD1,1
CBFB,PACS1,1
CBFB,UBXN2B,1
CBFB,ZFP35,1
CBFB,RORC,1
CBFB,FKBP1A,1
CBFB,CTSE,1
CBFB,ITIH5,1
CBFB,TRMT6,1
CBFB,P2RX4,1
CBFB,FAAP100,1
CBFB,VPS35,1
CBFB,ORC6,1
CBFB,CISH,1
CBFB,MFN2,1
CBFB,MAD2L1,1
CBFB,DPP8,1
CBFB,DTL,1
CBFB,NCAPG2,1
CBFB,NFE2L2,1
CBFB,NUP93,1
CBFB,ANXA5,1
CBFB,GTF2F1,1
CBFB,ATP13A1,1
CBFB,MAU2,1
CBFB,MAPK1,1
CBFB,RNF19A,1
CBFB,WDR4,1
CBFB,RMND5A,1
CBFB,LAP3,1
CBFB,VAMP3,1
CBFB,OASL2,1
CBFB,SMIM5,1
CBFB,RGCC,1
CBFB,LRRC8C,1
CBFB,DCAF11,1
CBFB,OPTN,1
CBFB,SLC20A1,1
CBFB,FZR1,1
CBFB,RPA2,1
CBFB,CRIP2,1
CBFB,AAR2,1
CBFB,SGPL1,1
CBFB,GTF3C3,1
CBFB,NUP85,1
CBFB,PCCA,1
CBFB,4833439L19RIK,1
CBFB,CENPK,1
CBFB,ZFP367,1
CBFB,GOLT1B,1
CBFB,HSPH1,1
CBFB,ME2,1
CBFB,DRAM2,1
CBFB,CEPT1,1
CBFB,TMEM186,1
CBFB,LMBRD1,1
CBFB,MCM6,1
CBFB,RFESD,1
CBFB,SMAD2,1
CBFB,PIK3C3,1
CBFB,EXOC3,1
CBFB,AP1B1,1
CBFB,KLF1,1
CBFB,TMX1,1
CBFB,EXOC2,1
CBFB,ARL8B,1
CBFB,ZFP322A,1
CBFB,SPPL2A,1
CBFB,NARFL,1
CBFB,RNF4,1
CBFB,SLC18A2,1
CBFB,FPGS,1
CBFB,CNIH1,1
CBFB,NUP107,1
CBFB,MYNN,1
CBFB,CACFD1,1
CBFB,ACAA2,1
CBFB,RCC1,1
CBFB,WDHD1,1
CBFB,AURKB,1
CBFB,FEM1A,1
CBFB,LDAH,1
CBFB,LONP1,1
CBFB,PQLC1,1
CBFB,CENPF,1
CBFB,TOPORS,1
CBFB,XRCC3,1
CBFB,STEAP3,1
CBFB,MRM1,1
CBFB,CCNA2,1
CBFB,PLAG1,1
CBFB,HNRNPLL,1
CBFB,TARS,1
CBFB,ZFP110,1
CBFB,LYRM4,1
CBFB,KIF20B,1
CBFB,FBXO5,1
CBFB,ETF1,1
CBFB,ATG12,1
CBFB,AP3S1,1
CBFB,RB1,1
CBFB,ODC1,1
CBFB,COPB1,1
CBFB,FTSJ3,1
CBFB,TRPV2,1
CBFB,ADO,1
CBFB,SLC25A38,1
CBFB,NCLN,1
CBFB,GOLPH3,1
CBFB,PITRM1,1
CBFB,ANAPC4,1
CBFB,STXBP4,1
CBFB,TMEM168,1
CBFB,MTHFD1,1
CBFB,GYG,1
CBFB,CENPA,1
CBFB,RANBP3,1
CBFB,BTRC,1
CBFB,TASP1,1
CBFB,PLAA,1
CBFB,XRCC5,1
CBFB,CDT1,1
CBFB,STAP1,1
CBFB,DNAJC5,1
CBFB,TRIM30A,1
CBFB,NIT1,1
CBFB,KLHL24,1
CBFB,ARHGEF6,1
CBFB,HUS1,1
CBFB,DOCK2,1
CBFB,IRF1,1
CBFB,2610301B20RIK,1
CBFB,MCM3,1
CBFB,MYO1D,1
CBFB,SESN1,1
CBFB,COQ8A,1
CBFB,CDK19,1
CBFB,POGLUT1,1
CBFB,DNM1L,1
CBFB,ZFP451,1
CBFB,RNF13,1
CBFB,NASP,1
CBFB,NR2C1,1
CBFB,LPIN2,1
CBFB,HNRNPAB,1
CBFB,CD1D1,1
CBFB,UHRF1,1
CBFB,SLC19A1,1
CBFB,SNAPC3,1
CBFB,COG6,1
CBFB,TTF2,1
CBFB,TCF19,1
CBFB,NEDD1,1
CBFB,RCSD1,1
CBFB,GM2A,1
CBFB,COG7,1
CBFB,PRELID3B,1
CBFB,GFM1,1
CBFB,SMARCA2,1
CBFB,HSDL1,1
CBFB,CCNF,1
CBFB,ARHGAP4,1
CBFB,JPT2,1
CBFB,DIS3L2,1
CBFB,REL,1
CBFB,ZFP961,1
CBFB,UROD,1
CBFB,CTNNA1,1
CBFB,RMND5B,1
CBFB,GSTM1,1
CBFB,TVP23B,1
CBFB,CKAP2L,1
CBFB,NAE1,1
CBFB,MRPL37,1
CBFB,XK,1
CBFB,MTAP,1
CBFB,SNRPB,1
CBFB,PTDSS2,1
CBFB,CHMP3,1
CBFB,LDHB,1
CBFB,PSMD5,1
CBFB,MCM5,1
CBFB,NCAPG,1
CBFB,MYCN,1
CBFB,SEPT6,1
CBFB,PIP4K2A,1
CBFB,GNAI3,1
CBFB,MT2,1
CBFB,LIG1,1
CBFB,GSKIP,1
CBFB,GMCL1,1
CBFB,APLP2,1
CBFB,PA2G4,1
CBFB,ALG9,1
CBFB,B230219D22RIK,1
CBFB,IL21R,1
CBFB,SLC30A5,1
CBFB,NAA50,1
CBFB,FECH,1
CBFB,ATP6V1A,1
CBFB,PPIL4,1
CBFB,PLK1,1
CBFB,FBXW5,1
CBFB,DHFR,1
CBFB,ACOX1,1
CBFB,HAGH,1
CBFB,TMEM177,1
CBFB,ALDH18A1,1
CBFB,TBC1D15,1
CBFB,SPC25,1
CBFB,ELP2,1
CBFB,CASP3,1
CBFB,CYTH4,1
CBFB,VAV1,1
CBFB,METTL8,1
CBFB,RHOF,1
CBFB,CAPN7,1
CBFB,PRKAA1,1
CBFB,HMGB2,1
CBFB,ZKSCAN3,1
CBFB,ASB8,1
CBFB,BCAP29,1
CBFB,ARAP1,1
CBFB,SMIM15,1
CBFB,OAT,1
CBFB,STT3B,1
CBFB,KIDINS220,1
CBFB,NUSAP1,1
CBFB,SLC39A10,1
CBFB,MKI67,1
CBFB,RASA3,1
CBFB,BUB1B,1
CBFB,IL27RA,1
CBFB,HEATR5A,1
CBFB,WDR6,1
CBFB,TTLL12,1
CBFB,DLST,1
CBFB,TMEM64,1
CBFB,PSEN2,1
CBFB,RRM2,1
CBFB,NADK,1
CBFB,RELB,1
CBFB,GEMIN5,1
CBFB,DPH2,1
CBFB,MBOAT2,1
CBFB,PAFAH1B2,1
CBFB,INTS8,1
CBFB,ZFP871,1
CBFB,UBA7,1
CBFB,LRRC14,1
CBFB,HMMR,1
CBFB,CHAMP1,1
CBFB,PIGQ,1
CBFB,METAP1D,1
CBFB,CTLA2A,1
CBFB,UAP1L1,1
CBFB,MAPK9,1
CBFB,ZSCAN21,1
CBFB,PRIM2,1
CBFB,POLR2B,1
CBFB,SQLE,1
CBFB,BUB1,1
CBFB,MTO1,1
CBFB,CBX7,1
CBFB,USP4,1
CBFB,ZBTB43,1
CBFB,USP10,1
CBFB,ZKSCAN6,1
CBFB,FADS1,1
CBFB,XPR1,1
CBFB,SSX2IP,1
CBFB,LCP2,1
CBFB,CHUK,1
CBFB,BTAF1,1
CBFB,TM7SF3,1
CBFB,IPO4,1
CBFB,ABCD3,1
CBFB,TFG,1
CBFB,RABIF,1
CBFB,CTSC,1
CBFB,USP8,1
CBFB,CKAP2,1
CBFB,ORC2,1
CBFB,LSP1,1
CBFB,ALDH9A1,1
CBFB,ANXA2,1
CBFB,TMUB2,1
CBFB,SEC23IP,1
CBFB,HIST1H2BC,1
CBFB,SPTLC1,1
CBFB,NPLOC4,1
CBFB,RGS2,1
CBFB,DDX1,1
CBFB,RFC5,1
CBFB,LEPROT,1
CBFB,TBC1D10C,1
CBFB,SLC25A46,1
CBFB,ZFP467,1
CBFB,TUBGCP3,1
CBFB,LZTR1,1
CBFB,SGTA,1
CBFB,TMEM164,1
CBFB,RGS19,1
CBFB,NUDT19,1
CBFB,SLC16A1,1
CBFB,CDC20,1
CBFB,CDC7,1
CBFB,SPC24,1
CBFB,RORA,1
CBFB,RPAP1,1
CBFB,ASF1B,1
CBFB,LRRFIP1,1
CBFB,RPP40,1
CBFB,WDR55,1
CBFB,RGS1,1
CBFB,PSAT1,1
CBFB,RAB37,1
CBFB,TMEM97,1
CBFB,STARD10,1
CBFB,PDCL,1
CBFB,ATP6AP2,1
CBFB,AK3,1
CBFB,LLGL1,1
CBFB,COPB2,1
CBFB,CD48,1
CBFB,UBAP1,1
CBFB,GPR180,1
CBFB,UCKL1,1
CBFB,NET1,1
CBFB,BC005561,1
CBFB,OSTM1,1
CBFB,NDEL1,1
CBFB,JARID2,1
CBFB,GSS,1
CBFB,UBE2C,1
CBFB,SKAP2,1
CBFB,CERS5,1
CBFB,TRIM59,1
CBFB,CD55,1
CBFB,TNFAIP2,1
CBFB,INTS13,1
CBFB,GCLC,1
CBFB,TOP2A,1
CBFB,ABL1,1
CBFB,ITFG1,1
CBFB,KLHL6,1
CBFB,RAD51,1
CBFB,MARCH6,1
CBFB,TMEM173,1
CBFB,APEH,1
CBFB,AFG3L2,1
CBFB,ATP1B2,1
CBFB,ENDOD1,1
CBFB,PRKAR2B,1
CBFB,PRC1,1
CBFB,BUB3,1
CBFB,YBX3,1
CBFB,PRPF4,1
CBFB,PSEN1,1
CBFB,MAVS,1
CBFB,CYTH3,1
CBFB,YBX1,1
CBFB,PON2,1
CBFB,NARF,1
CBFB,QARS,1
CBFB,NPTN,1
CBFB,ZFP592,1
CBFB,TRIB2,1
CBFB,CPQ,1
CBFB,UTP4,1
CBFB,GNPDA1,1
CBFB,VPS41,1
CBFB,DENND2D,1
CBFB,JAK3,1
CBFB,PQLC3,1
CBFB,TMEM206,1
CBFB,TYK2,1
CBFB,SLC44A2,1
CBFB,SPPL2B,1
CBFB,CCDC137,1
CBFB,TXNRD2,1
CBFB,TLK1,1
CBFB,CNP,1
CBFB,CTSO,1
CBFB,NUP88,1
CBFB,ANKFY1,1
CBFB,TMEM109,1
CBFB,POT1A,1
CBFB,BTG2,1
CBFB,PREP,1
CBFB,GORASP1,1
CBFB,TOLLIP,1
CBFB,INPP1,1
CBFB,2210016F16RIK,1
CBFB,METTL27,1
CBFB,GIMAP5,1
CBFB,EIF4ENIF1,1
CBFB,TCIRG1,1
CBFB,HCLS1,1
CBFB,GANAB,1
CBFB,TANGO2,1
CBFB,TIPIN,1
CBFB,SUN1,1
CBFB,IARS2,1
CBFB,TERF2IP,1
CBFB,G6PDX,1
CBFB,ERLIN1,1
CBFB,GNA13,1
CBFB,ZFP266,1
CBFB,SEPT8,1
CBFB,E2F4,1
CBFB,SERPINB6B,1
CBFB,TMC6,1
CBFB,TSPAN33,1
CBFB,ZFP639,1
CBFB,TWSG1,1
CBFB,L2HGDH,1
CBFB,ELL2,1
CBFB,GMNN,1
CBFB,VHL,1
CBFB,LMO4,1
CBFB,VPS11,1
CBFB,GMPR,1
CBFB,SGPP1,1
CBFB,TAF1,1
CBFB,EDC3,1
CBFB,USP25,1
CBFB,KDM6A,1
CBFB,CERS4,1
CBFB,EPSTI1,1
CBFB,LTB,1
CBFB,ZKSCAN17,1
CBFB,PLXNC1,1
CBFB,ERCC8,1
CBFB,CAD,1
CBFB,MT1,1
CBFB,CES2G,1
CBFB,MAN1A,1
CBFB,NDRG1,1
CBFB,EPOR,1
CBFB,RPA1,1
CBFB,MPL,1
CBFB,BLVRB,1
CBFB,MCM2,1
CBFB,ATAD1,1
CBFB,DCAF4,1
CBFB,KLF3,1
CBFB,ABCF3,1
CBFB,CYB5R1,1
CBFB,MYB,1
CBFB,E2F6,1
CBFB,ST6GALNAC4,1
CBFB,CCNB1,1
CBFB,ZMYM3,1
CBFB,TPP1,1
CBFB,KLF6,1
CBFB,SPHK1,1
CBFB,FLOT2,1
CBFB,ATP11C,1
CBFB,PPM1H,1
CBFB,TNFAIP8,1
CBFB,SLA,1
CBFB,METTL7A1,1
CBFB,KNSTRN,1
CBFB,YOD1,1
CBFB,MCM10,1
CBFB,ADSSL1,1
CBFB,TMEM176B,1
CBFB,TMEM176A,1
CBFB,CAR1,1
CBFB,GFI1B,1
CBFB,EPAS1,1
CBFB,SALL2,1
CBFB,GIMAP6,1
CBFB,TYMS,1
CBFB,CCNE1,1
CBFB,CCNB2,1
CBFB,PWP1,1
CBFB,ISYNA1,1
CBFB,MYH10,1
CBFB,HEXA,1
CBFB,ITGA6,1
CBFB,STOM,1
CBFB,D230025D16RIK,1
CBFB,XPNPEP1,1
CBFB,HLF,1
CBFB,SLC30A6,1
CBFB,IKZF1,1
CBFB,JUN,1
CBFB,MAPKAPK3,1
CBFB,CLN5,1
CBFB,MNS1,1
CBFB,UMPS,1
CBFB,RDH11,1
CBFB,AQP9,1
CBFB,SLC6A6,1
CBFB,SQOR,1
CBFB,SELENOP,1
CBFB,MFSD2B,1
CBFB,MTFR1,1
CBFB,NDE1,1
CBFB,GSR,1
CBFB,SP100,1
CBFB,TRIB3,1
CBFB,TUBGCP5,1
CBFB,LMNA,1
CBFB,BID,1
CBFB,RNASEL,1
CBFB,FAM91A1,1
CBFB,PITPNB,1
CBFB,TBC1D2B,1
CBFB,UBA3,1
CBFB,HPN,1
CBFB,NAMPT,1
CBFB,LAPTM4B,1
CBFB,STX12,1
CBFB,HPCAL1,1
CBFB,PUS7,1
CBFB,GIMAP1,1
CBFB,MFNG,1
CBFB,TRPS1,1
CBFB,PDK3,1
CBFB,UNC93B1,1
CBFB,CDC6,1
CBFB,ZFP945,1
CBFB,PCYT2,1
CBFB,IARS,1
CBFB,TMX3,1
CBFB,UGCG,1
CBFB,GUSB,1
CBFB,SPRYD4,1
CBFB,FTSJ1,1
CBFB,NFATC2,1
CBFB,EYA1,1
CBFB,AP1G2,1
CBFB,AMPD3,1
CBFB,CARHSP1,1
CBFB,SLC29A1,1
CBFB,GLIPR2,1
CBFB,GPSM2,1
CBFB,HELLS,1
CBFB,FOXO1,1
CBFB,RUNX2,1
CBFB,PLBD2,1
CBFB,PHF10,1
CBFB,BMI1,1
CBFB,NOTCH1,1
CBFB,CORO1A,1
CBFB,TAPT1,1
CBFB,PRPS1,1
CBFB,BAG2,1
CBFB,PPP2R1B,1
CBFB,TEAD3,1
CBFB,EGR1,1
CBFB,TAF12,1
CBFB,CCNG1,1
CBFB,THRB,1
CBFB,TMEM263,1
CBFB,MFSD14B,1
CBFB,IDH3A,1
CBFB,INPP5B,1
CBFB,STXBP1,1
CBFB,PGM1,1
CBFB,IRF6,1
CBFB,ELMO1,1
CBFB,GSTM5,1
CBFB,LPCAT1,1
CBFB,TRMT11,1
CBFB,SLC11A2,1
CBFB,ANKLE1,1
CBFB,DCTD,1
CBFB,GOLM1,1
CBFB,ZFP930,1
CBFB,MAP4K2,1
CBFB,HACD4,1
CBFB,MFGE8,1
CBFB,ELOVL1,1
CBFB,GCNT2,1
CBFB,TMEM185A,1
CBFB,KIF22,1
CBFB,CD82,1
CBFB,AHR,1
CBFB,PADI4,1
CBFB,CTTN,1
CBFB,EXT2,1
CBFB,ANXA6,1
CBFB,CYTIP,1
CBFB,ZBTB10,1
CBFB,DDX58,1
CBFB,PLCB2,1
CBFB,ETS1,1
CBFB,SLC40A1,1
CBFB,SLC25A21,1
CBFB,NFATC1,1
CBFB,SLC25A45,1
CBFB,TMEM56,1
CBFB,ANKRD27,1
CBFB,GPKOW,1
CBFB,ZFP275,1
CBFB,NAGA,1
CBFB,FUCA2,1
CBFB,ST3GAL5,1
CBFB,ESR1,1
CBFB,FAM234B,1
CBFB,KLHL22,1
CBFB,APBB1,1
CBFB,NUDT4,1
CBFB,ATP6AP1,1
CBFB,SNCA,1
CBFB,ZEB2,1
CBFB,ALAD,1
CBFB,KEL,1
CBFB,SLC43A3,1
CBFB,ANGPT1,1
CBFB,MARCH8,1
CBFB,ABCG2,1
CBFB,STX17,1
CBFB,TK1,1
CBFB,PLIN2,1
CBFB,POLA2,1
CBFB,SLC41A3,1
CBFB,EMB,1
CBFB,GRAMD1A,1
CBFB,CSAD,1
CBFB,NSDHL,1
CBFB,SCARB1,1
CBFB,PCLAF,1
CBFB,PAK1,1
CBFB,PEAR1,1
CBFB,CALCRL,1
CBFB,RUNX1T1,1
CBFB,PHACTR2,1
CBFB,PLA2G12A,1
CBFB,GBP2,1
CBFB,H1F0,1
CBFB,TCN2,1
CBFB,CD84,1
CBFB,MYO1G,1
CBFB,RTP4,1
CBFB,PRPS2,1
CBFB,WLS,1
CBFB,CTLA2B,1
CBFB,ADD2,1
CBFB,EBF1,1
CBFB,IFI204,1
CBFB,NAPSA,1
CBFB,MYL10,1
CBFB,GRN,1
CBFB,ANK,1
CBFB,MAN2A2,1
CBFB,PIK3IP1,1
CBFB,INKA1,1
CBFB,RAB32,1
CBFB,UBL4A,1
CBFB,IKZF2,1
CBFB,PRKCQ,1
CBFB,ST3GAL6,1
CBFB,RNF213,1
CBFB,MYC,1
CBFB,APOE,1
CBFB,KLHL23,1
CBFB,PRIM1,1
CBFB,CITED4,1
CBFB,TSPO2,1
CBFB,MNDAL,1
CBFB,DECR1,1
CBFB,ASNS,1
CBFB,IFI203,1
CBFB,ELF4,1
CBFB,ABCB10,1
CBFB,ANXA4,1
